"Per Pupil Expenditures by Function (District), 2019-20"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Hartford School District","=""0640011""","Support services - school based administration","$22,578,353",18277,2,"$1,235"
"Hartford School District","=""0640011""","Central and other support services","$13,631,748",18277,2,"$746"
"Hartford School District","=""0640011""","Operation and maintenance of plant","$38,126,945",18277,2,"$2,086"
"Hartford School District","=""0640011""","Student transportation services","$18,926,837",9296,3,"$2,036"
"Hartford School District","=""0640011""","Food services","$0",18277,2,"$0"
"Hartford School District","=""0640011""","Enterprise operations","$0",18277,2,"$0"
"Hartford School District","=""0640011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Total","$408,608,045",23354,1,"$17,496"
"Hartland School District","=""0650011""","Instruction","$3,421,656",244,1,"$14,023"
"Hartland School District","=""0650011""","Support services - students","$470,234",157,2,"$2,995"
"Hartland School District","=""0650011""","Support services - instruction","$163,758",157,2,"$1,043"
"Hartland School District","=""0650011""","Support services - general administration","$191,415",157,2,"$1,219"
"Hartland School District","=""0650011""","Support services - school based administration","$254,719",157,2,"$1,622"
"Hartland School District","=""0650011""","Central and other support services","$87,083",157,2,"$555"
"Hartland School District","=""0650011""","Operation and maintenance of plant","$512,537",157,2,"$3,265"
"Hartland School District","=""0650011""","Student transportation services","$285,861",225,3,"$1,270"
"Hartland School District","=""0650011""","Food services","$0",157,2,"$0"
"Hartland School District","=""0650011""","Enterprise operations","$132,100",157,2,"$841"
"Hartland School District","=""0650011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hartland School District","=""0650011""","Total","$5,519,362",244,1,"$22,620"
"Hebron School District","=""0670011""","Instruction","$7,325,751",677,1,"$10,821"
"Hebron School District","=""0670011""","Support services - students","$759,366",658,2,"$1,154"
"Hebron School District","=""0670011""","Support services - instruction","$936,902",658,2,"$1,424"
"Hebron School District","=""0670011""","Support services - general administration","$563,398",658,2,"$856"
"Hebron School District","=""0670011""","Support services - school based administration","$603,643",658,2,"$917"
"Hebron School District","=""0670011""","Central and other support services","$304,737",658,2,"$463"
"Hebron School District","=""0670011""","Operation and maintenance of plant","$967,120",658,2,"$1,470"
"Hebron School District","=""0670011""","Student transportation services","$458,903",579,3,"$793"
"Hebron School District","=""0670011""","Food services","$16,305",658,2,"$25"
"Hebron School District","=""0670011""","Enterprise operations","$0",658,2,"$0"
"Hebron School District","=""0670011""","Minor school construction","N/A","N/A","N/A","N/A"
"Hebron School District","=""0670011""","Total","$11,936,126",677,1,"$17,631"
"Highville Charter School District","=""2860013""","Instruction","$2,333,761",460,1,"$5,073"
"Highville Charter School District","=""2860013""","Support services - students","$672,750",460,2,"$1,462"
"Highville Charter School District","=""2860013""","Support services - instruction","$424,946",460,2,"$924"
"Highville Charter School District","=""2860013""","Support services - general administration","$131,639",460,2,"$286"
"Highville Charter School District","=""2860013""","Support services - school based administration","$555,335",460,2,"$1,207"
"Highville Charter School District","=""2860013""","Central and other support services","$172,475",460,2,"$375"
"Highville Charter School District","=""2860013""","Operation and maintenance of plant","$463,896",460,2,"$1,008"
"Highville Charter School District","=""2860013""","Student transportation services","$10,585",1,3,"$10,585"
"Highville Charter School District","=""2860013""","Food services","$0",460,2,"$0"
"Highville Charter School District","=""2860013""","Enterprise operations","$11,604",460,2,"$25"
"Highville Charter School District","=""2860013""","Minor school construction","N/A","N/A","N/A","N/A"
"Highville Charter School District","=""2860013""","Total","$4,776,993",460,1,"$10,385"
"Integrated Day Charter School District","=""2640013""","Instruction","$2,295,958",352,1,"$6,523"
"Integrated Day Charter School District","=""2640013""","Support services - students","$396,775",352,2,"$1,127"
"Integrated Day Charter School District","=""2640013""","Support services - instruction","$106,215",352,2,"$302"
"Integrated Day Charter School District","=""2640013""","Support services - general administration","$120,250",352,2,"$342"
"Integrated Day Charter School District","=""2640013""","Support services - school based administration","$535,708",352,2,"$1,522"
"Integrated Day Charter School District","=""2640013""","Central and other support services","$410,472",352,2,"$1,166"
"Integrated Day Charter School District","=""2640013""","Operation and maintenance of plant","$426,490",352,2,"$1,212"
"Integrated Day Charter School District","=""2640013""","Student transportation services","$6,041",352,3,"$17"
"Integrated Day Charter School District","=""2640013""","Food services","$0",352,2,"$0"
"Integrated Day Charter School District","=""2640013""","Enterprise operations","$0",352,2,"$0"
"Integrated Day Charter School District","=""2640013""","Minor school construction","N/A","N/A","N/A","N/A"
"Integrated Day Charter School District","=""2640013""","Total","$4,297,909",352,1,"$12,210"
"Interdistrict School for Arts and Comm District","=""2650013""","Instruction","$2,012,577",279,1,"$7,214"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - students","$127,363",279,2,"$456"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - instruction","$410,105",279,2,"$1,470"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - general administration","$0",279,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - school based administration","$218,105",279,2,"$782"
"Interdistrict School for Arts and Comm District","=""2650013""","Central and other support services","$945,105",279,2,"$3,387"
"Interdistrict School for Arts and Comm District","=""2650013""","Operation and maintenance of plant","$357,448",279,2,"$1,281"
"Interdistrict School for Arts and Comm District","=""2650013""","Student transportation services","$615",279,3,"$2"
"Interdistrict School for Arts and Comm District","=""2650013""","Food services","$0",279,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Enterprise operations","$0",279,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Minor school construction","N/A","N/A","N/A","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Total","$4,071,319",279,1,"$14,593"
"Jumoke Academy District","=""2610013""","Instruction","$4,694,620",706,1,"$6,650"
"Jumoke Academy District","=""2610013""","Support services - students","$963,294",706,2,"$1,364"
"Jumoke Academy District","=""2610013""","Support services - instruction","$110,743",706,2,"$157"
"Jumoke Academy District","=""2610013""","Support services - general administration","$14,417",706,2,"$20"
"Jumoke Academy District","=""2610013""","Support services - school based administration","$2,523,525",706,2,"$3,574"
"Jumoke Academy District","=""2610013""","Central and other support services","$53,716",706,2,"$76"
"Jumoke Academy District","=""2610013""","Operation and maintenance of plant","$1,031,926",706,2,"$1,462"
"Jumoke Academy District","=""2610013""","Student transportation services","$0",0,3,"$0"
"Jumoke Academy District","=""2610013""","Food services","$0",706,2,"$0"
"Jumoke Academy District","=""2610013""","Enterprise operations","$0",706,2,"$0"
"Jumoke Academy District","=""2610013""","Minor school construction","N/A","N/A","N/A","N/A"
"Jumoke Academy District","=""2610013""","Total","$9,392,241",706,1,"$13,303"
"Kent School District","=""0680011""","Instruction","$3,798,886",207,1,"$18,352"
"Kent School District","=""0680011""","Support services - students","$310,232",205,2,"$1,513"
"Kent School District","=""0680011""","Support services - instruction","$29,163",205,2,"$142"
"Kent School District","=""0680011""","Support services - general administration","$343,752",205,2,"$1,677"
"Kent School District","=""0680011""","Support services - school based administration","$281,782",205,2,"$1,375"
"Kent School District","=""0680011""","Central and other support services","$0",205,2,"$0"
"Kent School District","=""0680011""","Operation and maintenance of plant","$518,699",205,2,"$2,530"
"Kent School District","=""0680011""","Student transportation services","$284,761",243,3,"$1,172"
"Kent School District","=""0680011""","Food services","$50,500",205,2,"$246"
"Kent School District","=""0680011""","Enterprise operations","$50,000",205,2,"$244"
"Kent School District","=""0680011""","Minor school construction","N/A","N/A","N/A","N/A"
"Kent School District","=""0680011""","Total","$5,667,774",207,1,"$27,381"
"Killingly School District","=""0690011""","Instruction","$26,854,244",2581,1,"$10,405"
"Killingly School District","=""0690011""","Support services - students","$3,455,179",2464,2,"$1,402"
"Killingly School District","=""0690011""","Support services - instruction","$884,411",2464,2,"$359"
"Killingly School District","=""0690011""","Support services - general administration","$2,022,483",2464,2,"$821"
"Killingly School District","=""0690011""","Support services - school based administration","$2,418,388",2464,2,"$981"
"Killingly School District","=""0690011""","Central and other support services","$1,396,436",2464,2,"$567"
"Killingly School District","=""0690011""","Operation and maintenance of plant","$5,084,184",2464,2,"$2,063"
"Killingly School District","=""0690011""","Student transportation services","$2,993,744",2502,3,"$1,197"
"Killingly School District","=""0690011""","Food services","$1,877",2464,2,"$1"
"Killingly School District","=""0690011""","Enterprise operations","$0",2464,2,"$0"
"Killingly School District","=""0690011""","Minor school construction","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Total","$45,110,947",2581,1,"$17,478"
"Learn","=""2450014""","Instruction","$26,078,708",2518,1,"$10,357"
"Learn","=""2450014""","Support services - students","$3,083,437",2518,2,"$1,225"
