"Per Pupil Expenditures by Function (District), 2024-25"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Highville Charter School District","=""2860013""","Central and other support services","$0",499,2,"$0"
"Highville Charter School District","=""2860013""","Operation and maintenance of plant","$905,162",499,2,"$1,814"
"Highville Charter School District","=""2860013""","Student transportation services","$0",0,3,"$0"
"Highville Charter School District","=""2860013""","Food services","$0",499,2,"$0"
"Highville Charter School District","=""2860013""","Enterprise operations","$234",499,2,"$0"
"Highville Charter School District","=""2860013""","Minor school construction","N/A","N/A","N/A","N/A"
"Highville Charter School District","=""2860013""","Total","$6,715,125",499,1,"$13,457"
"Integrated Day Charter School District","=""2640013""","Instruction","$3,089,279",364,1,"$8,487"
"Integrated Day Charter School District","=""2640013""","Support services - students","$745,328",364,2,"$2,048"
"Integrated Day Charter School District","=""2640013""","Support services - instruction","$5,744",364,2,"$16"
"Integrated Day Charter School District","=""2640013""","Support services - general administration","$0",364,2,"$0"
"Integrated Day Charter School District","=""2640013""","Support services - school based administration","$542,463",364,2,"$1,490"
"Integrated Day Charter School District","=""2640013""","Central and other support services","$743,373",364,2,"$2,042"
"Integrated Day Charter School District","=""2640013""","Operation and maintenance of plant","$754,156",364,2,"$2,072"
"Integrated Day Charter School District","=""2640013""","Student transportation services","$12,991",364,3,"$36"
"Integrated Day Charter School District","=""2640013""","Food services","$0",364,2,"$0"
"Integrated Day Charter School District","=""2640013""","Enterprise operations","$0",364,2,"$0"
"Integrated Day Charter School District","=""2640013""","Minor school construction","N/A","N/A","N/A","N/A"
"Integrated Day Charter School District","=""2640013""","Total","$5,893,334",364,1,"$16,190"
"Interdistrict School for Arts and Comm District","=""2650013""","Instruction","$3,086,186",328,1,"$9,409"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - students","$459,251",328,2,"$1,400"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - instruction","$609,728",328,2,"$1,859"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - general administration","$0",328,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - school based administration","$507,801",328,2,"$1,548"
"Interdistrict School for Arts and Comm District","=""2650013""","Central and other support services","$815,023",328,2,"$2,485"
"Interdistrict School for Arts and Comm District","=""2650013""","Operation and maintenance of plant","$463,362",328,2,"$1,413"
"Interdistrict School for Arts and Comm District","=""2650013""","Student transportation services","$50,539",4,3,"$12,635"
"Interdistrict School for Arts and Comm District","=""2650013""","Food services","$0",328,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Enterprise operations","$0",328,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Minor school construction","N/A","N/A","N/A","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Total","$5,991,890",328,1,"$18,268"
"Jumoke Academy District","=""2610013""","Instruction","$4,205,670",571,1,"$7,365"
"Jumoke Academy District","=""2610013""","Support services - students","$787,010",571,2,"$1,378"
"Jumoke Academy District","=""2610013""","Support services - instruction","$1,391,870",571,2,"$2,438"
"Jumoke Academy District","=""2610013""","Support services - general administration","$23,377",571,2,"$41"
"Jumoke Academy District","=""2610013""","Support services - school based administration","$2,868,020",571,2,"$5,023"
"Jumoke Academy District","=""2610013""","Central and other support services","$40,565",571,2,"$71"
"Jumoke Academy District","=""2610013""","Operation and maintenance of plant","$2,220,093",571,2,"$3,888"
"Jumoke Academy District","=""2610013""","Student transportation services","$0",0,3,"$0"
"Jumoke Academy District","=""2610013""","Food services","$0",571,2,"$0"
"Jumoke Academy District","=""2610013""","Enterprise operations","$0",571,2,"$0"
"Jumoke Academy District","=""2610013""","Minor school construction","N/A","N/A","N/A","N/A"
"Jumoke Academy District","=""2610013""","Total","$11,536,607",571,1,"$20,204"
"Kent School District","=""0680011""","Instruction","$4,242,470",181,1,"$23,439"
"Kent School District","=""0680011""","Support services - students","$236,277",180,2,"$1,313"
"Kent School District","=""0680011""","Support services - instruction","$61,432",180,2,"$341"
"Kent School District","=""0680011""","Support services - general administration","$281,439",180,2,"$1,564"
"Kent School District","=""0680011""","Support services - school based administration","$334,396",180,2,"$1,858"
"Kent School District","=""0680011""","Central and other support services","$101,519",180,2,"$564"
"Kent School District","=""0680011""","Operation and maintenance of plant","$622,490",180,2,"$3,458"
"Kent School District","=""0680011""","Student transportation services","$434,277",157,3,"$2,766"
"Kent School District","=""0680011""","Food services","$0",180,2,"$0"
"Kent School District","=""0680011""","Enterprise operations","$44,179",180,2,"$245"
"Kent School District","=""0680011""","Minor school construction","N/A","N/A","N/A","N/A"
"Kent School District","=""0680011""","Total","$6,358,480",181,1,"$35,130"
"Killingly School District","=""0690011""","Instruction","$29,387,672",2454,1,"$11,975"
"Killingly School District","=""0690011""","Support services - students","$4,403,045",2356,2,"$1,869"
"Killingly School District","=""0690011""","Support services - instruction","$1,241,637",2356,2,"$527"
"Killingly School District","=""0690011""","Support services - general administration","$2,462,872",2356,2,"$1,045"
"Killingly School District","=""0690011""","Support services - school based administration","$2,722,916",2356,2,"$1,156"
"Killingly School District","=""0690011""","Central and other support services","$2,023,146",2356,2,"$859"
"Killingly School District","=""0690011""","Operation and maintenance of plant","$5,897,861",2356,2,"$2,503"
"Killingly School District","=""0690011""","Student transportation services","$4,162,723",2007,3,"$2,074"
"Killingly School District","=""0690011""","Food services","$56,830",2356,2,"$24"
"Killingly School District","=""0690011""","Enterprise operations","$0",2356,2,"$0"
"Killingly School District","=""0690011""","Minor school construction","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Total","$52,358,701",2454,1,"$21,336"
"Learn","=""2450014""","Instruction","$29,549,259",1390,1,"$21,258"
"Learn","=""2450014""","Support services - students","$1,789,435",1390,2,"$1,287"
"Learn","=""2450014""","Support services - instruction","$97,878",1390,2,"$70"
"Learn","=""2450014""","Support services - general administration","$17,075",1390,2,"$12"
"Learn","=""2450014""","Support services - school based administration","$2,271,910",1390,2,"$1,634"
"Learn","=""2450014""","Central and other support services","$1,906,305",1390,2,"$1,371"
"Learn","=""2450014""","Operation and maintenance of plant","$2,344,182",1390,2,"$1,686"
"Learn","=""2450014""","Student transportation services","$607,811",437,3,"$1,391"
"Learn","=""2450014""","Food services","$0",1390,2,"$0"
"Learn","=""2450014""","Enterprise operations","$0",1390,2,"$0"
"Learn","=""2450014""","Minor school construction","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Total","$38,583,855",1390,1,"$27,758"
"Lebanon School District","=""0710011""","Instruction","$15,052,993",987,1,"$15,251"
"Lebanon School District","=""0710011""","Support services - students","$2,114,644",958,2,"$2,207"
"Lebanon School District","=""0710011""","Support services - instruction","$986,346",958,2,"$1,030"
"Lebanon School District","=""0710011""","Support services - general administration","$533,553",958,2,"$557"
"Lebanon School District","=""0710011""","Support services - school based administration","$1,168,234",958,2,"$1,219"
"Lebanon School District","=""0710011""","Central and other support services","$1,534,176",958,2,"$1,601"
"Lebanon School District","=""0710011""","Operation and maintenance of plant","$2,151,704",958,2,"$2,246"
"Lebanon School District","=""0710011""","Student transportation services","$1,363,851",968,3,"$1,409"
"Lebanon School District","=""0710011""","Food services","$11,025",958,2,"$12"
"Lebanon School District","=""0710011""","Enterprise operations","$0",958,2,"$0"
"Lebanon School District","=""0710011""","Minor school construction","N/A","N/A","N/A","N/A"
"Lebanon School District","=""0710011""","Total","$24,916,525",987,1,"$25,245"
"Ledyard School District","=""0720011""","Instruction","$27,340,971",2446,1,"$11,178"
"Ledyard School District","=""0720011""","Support services - students","$5,183,006",2328,2,"$2,226"
"Ledyard School District","=""0720011""","Support services - instruction","$1,681,657",2328,2,"$722"
"Ledyard School District","=""0720011""","Support services - general administration","$1,774,731",2328,2,"$762"
"Ledyard School District","=""0720011""","Support services - school based administration","$2,988,509",2328,2,"$1,284"
"Ledyard School District","=""0720011""","Central and other support services","$1,622,762",2328,2,"$697"
"Ledyard School District","=""0720011""","Operation and maintenance of plant","$4,008,395",2328,2,"$1,722"
"Ledyard School District","=""0720011""","Student transportation services","$2,993,341",2250,3,"$1,330"
"Ledyard School District","=""0720011""","Food services","$0",2328,2,"$0"
"Ledyard School District","=""0720011""","Enterprise operations","$0",2328,2,"$0"
"Ledyard School District","=""0720011""","Minor school construction","N/A","N/A","N/A","N/A"
"Ledyard School District","=""0720011""","Total","$47,593,372",2446,1,"$19,458"
"Lisbon School District","=""0730011""","Instruction","$8,182,345",588,1,"$13,916"
"Lisbon School District","=""0730011""","Support services - students","$915,069",413,2,"$2,216"
"Lisbon School District","=""0730011""","Support services - instruction","$137,542",413,2,"$333"
"Lisbon School District","=""0730011""","Support services - general administration","$235,526",413,2,"$570"
"Lisbon School District","=""0730011""","Support services - school based administration","$418,997",413,2,"$1,015"
"Lisbon School District","=""0730011""","Central and other support services","$307,371",413,2,"$744"
