"Per Pupil Expenditures by Function (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Guilford School District","=""0600011""","Central and other support services","$448,328",3363,2,"$133"
"Guilford School District","=""0600011""","Operation and maintenance of plant","$6,080,619",3363,2,"$1,808"
"Guilford School District","=""0600011""","Student transportation services","$3,427,349",3463,3,"$990"
"Guilford School District","=""0600011""","Food services","$134,727",3363,2,"$40"
"Guilford School District","=""0600011""","Enterprise operations","$904,162",3363,2,"$269"
"Guilford School District","=""0600011""","Minor school construction","$0",3363,2,"$0"
"Guilford School District","=""0600011""","Total","$61,600,420",3423,1,"$17,996"
"Hamden School District","=""0620011""","Instruction","$84,047,672",6438,1,"$13,055"
"Hamden School District","=""0620011""","Support services - students","$7,995,730",5362,2,"$1,491"
"Hamden School District","=""0620011""","Support services - instruction","$1,554,422",5362,2,"$290"
"Hamden School District","=""0620011""","Support services - general administration","$4,034,217",5362,2,"$752"
"Hamden School District","=""0620011""","Support services - school based administration","$5,711,651",5362,2,"$1,065"
"Hamden School District","=""0620011""","Central and other support services","$2,262,869",5362,2,"$422"
"Hamden School District","=""0620011""","Operation and maintenance of plant","$10,496,450",5362,2,"$1,958"
"Hamden School District","=""0620011""","Student transportation services","$7,596,247",5268,3,"$1,442"
"Hamden School District","=""0620011""","Food services","$0",5362,2,"$0"
"Hamden School District","=""0620011""","Enterprise operations","$1,027,754",5362,2,"$192"
"Hamden School District","=""0620011""","Minor school construction","$0",5362,2,"$0"
"Hamden School District","=""0620011""","Total","$124,727,012",6438,1,"$19,374"
"Hampton School District","=""0630011""","Instruction","$1,444,263",93,1,"$15,530"
"Hampton School District","=""0630011""","Support services - students","$141,081",93,2,"$1,517"
"Hampton School District","=""0630011""","Support services - instruction","$59,835",93,2,"$643"
"Hampton School District","=""0630011""","Support services - general administration","$96,900",93,2,"$1,042"
"Hampton School District","=""0630011""","Support services - school based administration","$166,305",93,2,"$1,788"
"Hampton School District","=""0630011""","Central and other support services","$63,075",93,2,"$678"
"Hampton School District","=""0630011""","Operation and maintenance of plant","$184,936",93,2,"$1,989"
"Hampton School District","=""0630011""","Student transportation services","$164,339",148,3,"$1,110"
"Hampton School District","=""0630011""","Food services","$27,306",93,2,"$294"
"Hampton School District","=""0630011""","Enterprise operations","$0",93,2,"$0"
"Hampton School District","=""0630011""","Minor school construction","$0",93,2,"$0"
"Hampton School District","=""0630011""","Total","$2,348,040",93,1,"$25,248"
"Hartford School District","=""0640011""","Instruction","$258,714,704",24192,1,"$10,694"
"Hartford School District","=""0640011""","Support services - students","$26,909,927",19563,2,"$1,376"
"Hartford School District","=""0640011""","Support services - instruction","$16,720,397",19563,2,"$855"
"Hartford School District","=""0640011""","Support services - general administration","$9,488,331",19563,2,"$485"
"Hartford School District","=""0640011""","Support services - school based administration","$24,602,655",19563,2,"$1,258"
"Hartford School District","=""0640011""","Central and other support services","$16,349,357",19563,2,"$836"
"Hartford School District","=""0640011""","Operation and maintenance of plant","$35,730,983",19563,2,"$1,826"
"Hartford School District","=""0640011""","Student transportation services","$21,300,157",9697,3,"$2,197"
"Hartford School District","=""0640011""","Food services","$0",19563,2,"$0"
"Hartford School District","=""0640011""","Enterprise operations","$0",19563,2,"$0"
"Hartford School District","=""0640011""","Minor school construction","$450,037",19563,2,"$23"
"Hartford School District","=""0640011""","Total","$410,266,548",24192,1,"$16,959"
"Hartland School District","=""0650011""","Instruction","$3,507,708",264,1,"$13,287"
"Hartland School District","=""0650011""","Support services - students","$451,906",172,2,"$2,627"
"Hartland School District","=""0650011""","Support services - instruction","$204,844",172,2,"$1,191"
"Hartland School District","=""0650011""","Support services - general administration","$132,409",172,2,"$770"
"Hartland School District","=""0650011""","Support services - school based administration","$274,464",172,2,"$1,596"
"Hartland School District","=""0650011""","Central and other support services","$82,572",172,2,"$480"
"Hartland School District","=""0650011""","Operation and maintenance of plant","$380,637",172,2,"$2,213"
"Hartland School District","=""0650011""","Student transportation services","$305,994",242,3,"$1,264"
"Hartland School District","=""0650011""","Food services","$0",172,2,"$0"
"Hartland School District","=""0650011""","Enterprise operations","$153,316",172,2,"$891"
"Hartland School District","=""0650011""","Minor school construction","$0",172,2,"$0"
"Hartland School District","=""0650011""","Total","$5,493,850",264,1,"$20,810"
"Hebron School District","=""0670011""","Instruction","$6,661,551",730,1,"$9,125"
"Hebron School District","=""0670011""","Support services - students","$812,172",701,2,"$1,159"
"Hebron School District","=""0670011""","Support services - instruction","$1,004,324",701,2,"$1,433"
"Hebron School District","=""0670011""","Support services - general administration","$713,791",701,2,"$1,018"
"Hebron School District","=""0670011""","Support services - school based administration","$649,585",701,2,"$927"
"Hebron School District","=""0670011""","Central and other support services","$313,960",701,2,"$448"
"Hebron School District","=""0670011""","Operation and maintenance of plant","$963,110",701,2,"$1,374"
"Hebron School District","=""0670011""","Student transportation services","$481,835",631,3,"$764"
"Hebron School District","=""0670011""","Food services","$25,422",701,2,"$36"
"Hebron School District","=""0670011""","Enterprise operations","$105,253",701,2,"$150"
"Hebron School District","=""0670011""","Minor school construction","$332",701,2,"$0"
"Hebron School District","=""0670011""","Total","$11,731,334",730,1,"$16,070"
"Highville Charter School District","=""2860013""","Instruction","$2,641,707",502,1,"$5,262"
"Highville Charter School District","=""2860013""","Support services - students","$435,789",502,2,"$868"
"Highville Charter School District","=""2860013""","Support services - instruction","$201,764",502,2,"$402"
"Highville Charter School District","=""2860013""","Support services - general administration","$450,142",502,2,"$897"
"Highville Charter School District","=""2860013""","Support services - school based administration","$580,805",502,2,"$1,157"
"Highville Charter School District","=""2860013""","Central and other support services","$467,057",502,2,"$930"
"Highville Charter School District","=""2860013""","Operation and maintenance of plant","$571,072",502,2,"$1,138"
"Highville Charter School District","=""2860013""","Student transportation services","$5,320",502,3,"$11"
"Highville Charter School District","=""2860013""","Food services","$0",502,2,"$0"
"Highville Charter School District","=""2860013""","Enterprise operations","$0",502,2,"$0"
"Highville Charter School District","=""2860013""","Minor school construction","$0",502,2,"$0"
"Highville Charter School District","=""2860013""","Total","$5,353,656",502,1,"$10,665"
"Integrated Day Charter School District","=""2640013""","Instruction","$2,077,798",331,1,"$6,277"
"Integrated Day Charter School District","=""2640013""","Support services - students","$332,324",331,2,"$1,004"
"Integrated Day Charter School District","=""2640013""","Support services - instruction","$222,469",331,2,"$672"
"Integrated Day Charter School District","=""2640013""","Support services - general administration","$83,041",331,2,"$251"
"Integrated Day Charter School District","=""2640013""","Support services - school based administration","$395,117",331,2,"$1,194"
"Integrated Day Charter School District","=""2640013""","Central and other support services","$279,648",331,2,"$845"
"Integrated Day Charter School District","=""2640013""","Operation and maintenance of plant","$376,719",331,2,"$1,138"
"Integrated Day Charter School District","=""2640013""","Student transportation services","$6,778",331,3,"$20"
"Integrated Day Charter School District","=""2640013""","Food services","$64,199",331,2,"$194"
"Integrated Day Charter School District","=""2640013""","Enterprise operations","$111,457",331,2,"$337"
"Integrated Day Charter School District","=""2640013""","Minor school construction","$0",331,2,"$0"
"Integrated Day Charter School District","=""2640013""","Total","$3,949,550",331,1,"$11,932"
"Interdistrict School for Arts and Comm District","=""2650013""","Instruction","$1,732,195",271,1,"$6,392"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - students","$132,991",271,2,"$491"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - instruction","$327,789",271,2,"$1,210"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - general administration","$0",271,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - school based administration","$230,226",271,2,"$850"
"Interdistrict School for Arts and Comm District","=""2650013""","Central and other support services","$633,886",271,2,"$2,339"
"Interdistrict School for Arts and Comm District","=""2650013""","Operation and maintenance of plant","$278,571",271,2,"$1,028"
"Interdistrict School for Arts and Comm District","=""2650013""","Student transportation services","$4,800",271,3,"$18"
"Interdistrict School for Arts and Comm District","=""2650013""","Food services","$0",271,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Enterprise operations","$0",271,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Minor school construction","$0",271,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Total","$3,340,459",271,1,"$12,326"
"Jumoke Academy District","=""2610013""","Instruction","$4,808,159",753,1,"$6,385"
