"Per Pupil Expenditures by Function (District), 2022-23"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Waterford School District","=""1520011""","Support services - instruction","$1,616,271",2316,2,"$698"
"Waterford School District","=""1520011""","Support services - general administration","$2,973,632",2316,2,"$1,284"
"Waterford School District","=""1520011""","Support services - school based administration","$2,318,807",2316,2,"$1,001"
"Waterford School District","=""1520011""","Central and other support services","$914,987",2316,2,"$395"
"Waterford School District","=""1520011""","Operation and maintenance of plant","$5,659,759",2316,2,"$2,444"
"Waterford School District","=""1520011""","Student transportation services","$2,986,344",1490,3,"$2,004"
"Waterford School District","=""1520011""","Food services","$0",2316,2,"$0"
"Waterford School District","=""1520011""","Enterprise operations","$1,144,122",2316,2,"$494"
"Waterford School District","=""1520011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Total","$56,771,603",2490,1,"$22,800"
"Watertown School District","=""1530011""","Instruction","$35,195,434",2751,1,"$12,794"
"Watertown School District","=""1530011""","Support services - students","$3,529,923",2574,2,"$1,371"
"Watertown School District","=""1530011""","Support services - instruction","$449,150",2574,2,"$174"
"Watertown School District","=""1530011""","Support services - general administration","$2,139,443",2574,2,"$831"
"Watertown School District","=""1530011""","Support services - school based administration","$3,071,711",2574,2,"$1,193"
"Watertown School District","=""1530011""","Central and other support services","$1,049,232",2574,2,"$408"
"Watertown School District","=""1530011""","Operation and maintenance of plant","$5,957,566",2574,2,"$2,315"
"Watertown School District","=""1530011""","Student transportation services","$4,312,874",2414,3,"$1,787"
"Watertown School District","=""1530011""","Food services","$0",2574,2,"$0"
"Watertown School District","=""1530011""","Enterprise operations","$0",2574,2,"$0"
"Watertown School District","=""1530011""","Minor school construction","N/A","N/A","N/A","N/A"
"Watertown School District","=""1530011""","Total","$55,705,331",2751,1,"$20,249"
"West Hartford School District","=""1550011""","Instruction","$125,068,442",9613,1,"$13,010"
"West Hartford School District","=""1550011""","Support services - students","$15,688,198",9134,2,"$1,718"
"West Hartford School District","=""1550011""","Support services - instruction","$7,949,912",9134,2,"$870"
"West Hartford School District","=""1550011""","Support services - general administration","$4,385,829",9134,2,"$480"
"West Hartford School District","=""1550011""","Support services - school based administration","$13,461,750",9134,2,"$1,474"
"West Hartford School District","=""1550011""","Central and other support services","$2,764,074",9134,2,"$303"
"West Hartford School District","=""1550011""","Operation and maintenance of plant","$16,458,975",9134,2,"$1,802"
"West Hartford School District","=""1550011""","Student transportation services","$11,318,738",5232,3,"$2,163"
"West Hartford School District","=""1550011""","Food services","$0",9134,2,"$0"
"West Hartford School District","=""1550011""","Enterprise operations","$1,931,493",9134,2,"$211"
"West Hartford School District","=""1550011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Total","$199,027,411",9613,1,"$20,704"
"West Haven School District","=""1560011""","Instruction","$91,260,003",6791,1,"$13,438"
"West Haven School District","=""1560011""","Support services - students","$2,450,001",5902,2,"$415"
"West Haven School District","=""1560011""","Support services - instruction","$486,695",5902,2,"$82"
"West Haven School District","=""1560011""","Support services - general administration","$4,661,318",5902,2,"$790"
"West Haven School District","=""1560011""","Support services - school based administration","$3,107,828",5902,2,"$527"
"West Haven School District","=""1560011""","Central and other support services","$1,228,770",5902,2,"$208"
"West Haven School District","=""1560011""","Operation and maintenance of plant","$7,982,274",5902,2,"$1,352"
"West Haven School District","=""1560011""","Student transportation services","$6,602,720",4864,3,"$1,357"
"West Haven School District","=""1560011""","Food services","$0",5902,2,"$0"
"West Haven School District","=""1560011""","Enterprise operations","$390,166",5902,2,"$66"
"West Haven School District","=""1560011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","Total","$118,169,774",6791,1,"$17,401"
"Westbrook School District","=""1540011""","Instruction","$13,496,687",622,1,"$21,699"
"Westbrook School District","=""1540011""","Support services - students","$628,412",613,2,"$1,025"
"Westbrook School District","=""1540011""","Support services - instruction","$380,048",613,2,"$620"
"Westbrook School District","=""1540011""","Support services - general administration","$667,556",613,2,"$1,089"
"Westbrook School District","=""1540011""","Support services - school based administration","$924,780",613,2,"$1,509"
"Westbrook School District","=""1540011""","Central and other support services","$222,620",613,2,"$363"
"Westbrook School District","=""1540011""","Operation and maintenance of plant","$1,677,531",613,2,"$2,737"
"Westbrook School District","=""1540011""","Student transportation services","$890,704",621,3,"$1,434"
"Westbrook School District","=""1540011""","Food services","$0",613,2,"$0"
"Westbrook School District","=""1540011""","Enterprise operations","$598,622",613,2,"$977"
"Westbrook School District","=""1540011""","Minor school construction","N/A","N/A","N/A","N/A"
"Westbrook School District","=""1540011""","Total","$19,486,960",622,1,"$31,330"
"Weston School District","=""1570011""","Instruction","$33,304,019",2206,1,"$15,097"
"Weston School District","=""1570011""","Support services - students","$4,930,813",2182,2,"$2,260"
"Weston School District","=""1570011""","Support services - instruction","$4,755,648",2182,2,"$2,179"
"Weston School District","=""1570011""","Support services - general administration","$1,059,024",2182,2,"$485"
"Weston School District","=""1570011""","Support services - school based administration","$2,733,411",2182,2,"$1,253"
"Weston School District","=""1570011""","Central and other support services","$672,065",2182,2,"$308"
"Weston School District","=""1570011""","Operation and maintenance of plant","$6,077,123",2182,2,"$2,785"
"Weston School District","=""1570011""","Student transportation services","$2,830,509",2228,3,"$1,270"
"Weston School District","=""1570011""","Food services","$0",2182,2,"$0"
"Weston School District","=""1570011""","Enterprise operations","$1,613,635",2182,2,"$740"
"Weston School District","=""1570011""","Minor school construction","N/A","N/A","N/A","N/A"
"Weston School District","=""1570011""","Total","$57,976,246",2206,1,"$26,281"
"Westport School District","=""1580011""","Instruction","$86,291,704",5393,1,"$16,001"
"Westport School District","=""1580011""","Support services - students","$11,127,184",5361,2,"$2,076"
"Westport School District","=""1580011""","Support services - instruction","$3,493,114",5361,2,"$652"
"Westport School District","=""1580011""","Support services - general administration","$2,311,390",5361,2,"$431"
"Westport School District","=""1580011""","Support services - school based administration","$8,425,062",5361,2,"$1,572"
"Westport School District","=""1580011""","Central and other support services","$3,397,133",5361,2,"$634"
"Westport School District","=""1580011""","Operation and maintenance of plant","$14,140,690",5361,2,"$2,638"
"Westport School District","=""1580011""","Student transportation services","$6,491,781",5241,3,"$1,239"
"Westport School District","=""1580011""","Food services","$0",5361,2,"$0"
"Westport School District","=""1580011""","Enterprise operations","$2,255,168",5361,2,"$421"
"Westport School District","=""1580011""","Minor school construction","N/A","N/A","N/A","N/A"
"Westport School District","=""1580011""","Total","$137,933,226",5393,1,"$25,576"
"Wethersfield School District","=""1590011""","Instruction","$48,366,069",3921,1,"$12,335"
"Wethersfield School District","=""1590011""","Support services - students","$5,254,623",3621,2,"$1,451"
"Wethersfield School District","=""1590011""","Support services - instruction","$1,711,248",3621,2,"$473"
"Wethersfield School District","=""1590011""","Support services - general administration","$567,055",3621,2,"$157"
"Wethersfield School District","=""1590011""","Support services - school based administration","$2,673,237",3621,2,"$738"
"Wethersfield School District","=""1590011""","Central and other support services","$3,674,694",3621,2,"$1,015"
"Wethersfield School District","=""1590011""","Operation and maintenance of plant","$6,956,368",3621,2,"$1,921"
"Wethersfield School District","=""1590011""","Student transportation services","$3,364,961",2264,3,"$1,486"
"Wethersfield School District","=""1590011""","Food services","$0",3621,2,"$0"
"Wethersfield School District","=""1590011""","Enterprise operations","$846,248",3621,2,"$234"
"Wethersfield School District","=""1590011""","Minor school construction","N/A","N/A","N/A","N/A"
"Wethersfield School District","=""1590011""","Total","$73,414,503",3921,1,"$18,723"
"Willington School District","=""1600011""","Instruction","$6,446,045",408,1,"$15,799"
"Willington School District","=""1600011""","Support services - students","$443,411",398,2,"$1,114"
"Willington School District","=""1600011""","Support services - instruction","$301,074",398,2,"$756"
"Willington School District","=""1600011""","Support services - general administration","$322,064",398,2,"$809"
"Willington School District","=""1600011""","Support services - school based administration","$527,537",398,2,"$1,325"
"Willington School District","=""1600011""","Central and other support services","$391,447",398,2,"$984"
"Willington School District","=""1600011""","Operation and maintenance of plant","$1,037,282",398,2,"$2,606"
"Willington School District","=""1600011""","Student transportation services","$611,425",398,3,"$1,536"
"Willington School District","=""1600011""","Food services","$0",398,2,"$0"
"Willington School District","=""1600011""","Enterprise operations","$0",398,2,"$0"
