"Per Pupil Expenditures by Function (District), 2021-22"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Highville Charter School District","=""2860013""","Support services - students","$617,989",501,2,"$1,234"
"Highville Charter School District","=""2860013""","Support services - instruction","$505,586",501,2,"$1,009"
"Highville Charter School District","=""2860013""","Support services - general administration","$2,819",501,2,"$6"
"Highville Charter School District","=""2860013""","Support services - school based administration","$915,335",501,2,"$1,827"
"Highville Charter School District","=""2860013""","Central and other support services","$0",501,2,"$0"
"Highville Charter School District","=""2860013""","Operation and maintenance of plant","$582,986",501,2,"$1,164"
"Highville Charter School District","=""2860013""","Student transportation services","$505",1,3,"$505"
"Highville Charter School District","=""2860013""","Food services","$0",501,2,"$0"
"Highville Charter School District","=""2860013""","Enterprise operations","$2,261",501,2,"$5"
"Highville Charter School District","=""2860013""","Minor school construction","N/A","N/A","N/A","N/A"
"Highville Charter School District","=""2860013""","Total","$5,942,115",501,1,"$11,861"
"Integrated Day Charter School District","=""2640013""","Instruction","$2,733,097",353,1,"$7,742"
"Integrated Day Charter School District","=""2640013""","Support services - students","$480,938",353,2,"$1,362"
"Integrated Day Charter School District","=""2640013""","Support services - instruction","$0",353,2,"$0"
"Integrated Day Charter School District","=""2640013""","Support services - general administration","$0",353,2,"$0"
"Integrated Day Charter School District","=""2640013""","Support services - school based administration","$558,564",353,2,"$1,582"
"Integrated Day Charter School District","=""2640013""","Central and other support services","$403,484",353,2,"$1,143"
"Integrated Day Charter School District","=""2640013""","Operation and maintenance of plant","$576,053",353,2,"$1,632"
"Integrated Day Charter School District","=""2640013""","Student transportation services","$21,881",353,3,"$62"
"Integrated Day Charter School District","=""2640013""","Food services","$0",353,2,"$0"
"Integrated Day Charter School District","=""2640013""","Enterprise operations","$0",353,2,"$0"
"Integrated Day Charter School District","=""2640013""","Minor school construction","N/A","N/A","N/A","N/A"
"Integrated Day Charter School District","=""2640013""","Total","$4,774,018",353,1,"$13,524"
"Interdistrict School for Arts and Comm District","=""2650013""","Instruction","$2,550,672",279,1,"$9,142"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - students","$372,143",279,2,"$1,334"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - instruction","$454,408",279,2,"$1,629"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - general administration","$13,190",279,2,"$47"
"Interdistrict School for Arts and Comm District","=""2650013""","Support services - school based administration","$313,090",279,2,"$1,122"
"Interdistrict School for Arts and Comm District","=""2650013""","Central and other support services","$584,764",279,2,"$2,096"
"Interdistrict School for Arts and Comm District","=""2650013""","Operation and maintenance of plant","$377,019",279,2,"$1,351"
"Interdistrict School for Arts and Comm District","=""2650013""","Student transportation services","$5,196",279,3,"$19"
"Interdistrict School for Arts and Comm District","=""2650013""","Food services","$0",279,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Enterprise operations","$0",279,2,"$0"
"Interdistrict School for Arts and Comm District","=""2650013""","Minor school construction","N/A","N/A","N/A","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""","Total","$4,670,482",279,1,"$16,740"
"Jumoke Academy District","=""2610013""","Instruction","$7,455,456",686,1,"$10,868"
"Jumoke Academy District","=""2610013""","Support services - students","$758,351",686,2,"$1,105"
"Jumoke Academy District","=""2610013""","Support services - instruction","$-3,643",686,2,"$-5"
"Jumoke Academy District","=""2610013""","Support services - general administration","$128,659",686,2,"$188"
"Jumoke Academy District","=""2610013""","Support services - school based administration","$640,045",686,2,"$933"
"Jumoke Academy District","=""2610013""","Central and other support services","$72,092",686,2,"$105"
"Jumoke Academy District","=""2610013""","Operation and maintenance of plant","$974,012",686,2,"$1,420"
"Jumoke Academy District","=""2610013""","Student transportation services","$0",0,3,"$0"
"Jumoke Academy District","=""2610013""","Food services","$0",686,2,"$0"
"Jumoke Academy District","=""2610013""","Enterprise operations","$0",686,2,"$0"
"Jumoke Academy District","=""2610013""","Minor school construction","N/A","N/A","N/A","N/A"
"Jumoke Academy District","=""2610013""","Total","$10,024,972",686,1,"$14,614"
"Kent School District","=""0680011""","Instruction","$3,995,769",213,1,"$18,759"
"Kent School District","=""0680011""","Support services - students","$317,578",212,2,"$1,498"
"Kent School District","=""0680011""","Support services - instruction","$54,192",212,2,"$256"
"Kent School District","=""0680011""","Support services - general administration","$243,429",212,2,"$1,148"
"Kent School District","=""0680011""","Support services - school based administration","$284,833",212,2,"$1,344"
"Kent School District","=""0680011""","Central and other support services","$60,291",212,2,"$284"
"Kent School District","=""0680011""","Operation and maintenance of plant","$635,143",212,2,"$2,996"
"Kent School District","=""0680011""","Student transportation services","$384,740",257,3,"$1,497"
"Kent School District","=""0680011""","Food services","$0",212,2,"$0"
"Kent School District","=""0680011""","Enterprise operations","$36,928",212,2,"$174"
"Kent School District","=""0680011""","Minor school construction","N/A","N/A","N/A","N/A"
"Kent School District","=""0680011""","Total","$6,012,903",213,1,"$28,230"
"Killingly School District","=""0690011""","Instruction","$26,999,810",2468,1,"$10,940"
"Killingly School District","=""0690011""","Support services - students","$3,890,406",2362,2,"$1,647"
"Killingly School District","=""0690011""","Support services - instruction","$1,085,559",2362,2,"$460"
"Killingly School District","=""0690011""","Support services - general administration","$1,979,932",2362,2,"$838"
"Killingly School District","=""0690011""","Support services - school based administration","$2,519,716",2362,2,"$1,067"
"Killingly School District","=""0690011""","Central and other support services","$1,606,498",2362,2,"$680"
"Killingly School District","=""0690011""","Operation and maintenance of plant","$5,125,804",2362,2,"$2,170"
"Killingly School District","=""0690011""","Student transportation services","$2,776,964",1820,3,"$1,526"
"Killingly School District","=""0690011""","Food services","$0",2362,2,"$0"
"Killingly School District","=""0690011""","Enterprise operations","$0",2362,2,"$0"
"Killingly School District","=""0690011""","Minor school construction","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Total","$45,984,689",2468,1,"$18,632"
"Learn","=""2450014""","Instruction","$24,794,469",1413,1,"$17,547"
"Learn","=""2450014""","Support services - students","$3,205,706",1413,2,"$2,269"
"Learn","=""2450014""","Support services - instruction","$125,787",1413,2,"$89"
"Learn","=""2450014""","Support services - general administration","$525",1413,2,"$0"
"Learn","=""2450014""","Support services - school based administration","$1,780,484",1413,2,"$1,260"
"Learn","=""2450014""","Central and other support services","$2,606,101",1413,2,"$1,844"
"Learn","=""2450014""","Operation and maintenance of plant","$1,060,525",1413,2,"$751"
"Learn","=""2450014""","Student transportation services","$317,509",180,3,"$1,764"
"Learn","=""2450014""","Food services","$0",1413,2,"$0"
"Learn","=""2450014""","Enterprise operations","$0",1413,2,"$0"
"Learn","=""2450014""","Minor school construction","N/A","N/A","N/A","N/A"
"Learn","=""2450014""","Total","$33,891,106",1413,1,"$23,985"
"Lebanon School District","=""0710011""","Instruction","$12,544,762",958,1,"$13,095"
"Lebanon School District","=""0710011""","Support services - students","$1,646,316",923,2,"$1,784"
"Lebanon School District","=""0710011""","Support services - instruction","$975,649",923,2,"$1,057"
"Lebanon School District","=""0710011""","Support services - general administration","$529,570",923,2,"$574"
"Lebanon School District","=""0710011""","Support services - school based administration","$1,053,861",923,2,"$1,142"
"Lebanon School District","=""0710011""","Central and other support services","$840,785",923,2,"$911"
"Lebanon School District","=""0710011""","Operation and maintenance of plant","$2,106,333",923,2,"$2,282"
"Lebanon School District","=""0710011""","Student transportation services","$1,442,272",1003,3,"$1,438"
"Lebanon School District","=""0710011""","Food services","$0",923,2,"$0"
"Lebanon School District","=""0710011""","Enterprise operations","$64,399",923,2,"$70"
"Lebanon School District","=""0710011""","Minor school construction","N/A","N/A","N/A","N/A"
"Lebanon School District","=""0710011""","Total","$21,203,947",958,1,"$22,134"
"Ledyard School District","=""0720011""","Instruction","$24,887,169",2565,1,"$9,703"
"Ledyard School District","=""0720011""","Support services - students","$3,062,558",2438,2,"$1,256"
"Ledyard School District","=""0720011""","Support services - instruction","$2,304,583",2438,2,"$945"
"Ledyard School District","=""0720011""","Support services - general administration","$1,479,244",2438,2,"$607"
"Ledyard School District","=""0720011""","Support services - school based administration","$2,632,480",2438,2,"$1,080"
"Ledyard School District","=""0720011""","Central and other support services","$1,998,806",2438,2,"$820"
"Ledyard School District","=""0720011""","Operation and maintenance of plant","$3,471,421",2438,2,"$1,424"
"Ledyard School District","=""0720011""","Student transportation services","$2,258,026",2650,3,"$852"
"Ledyard School District","=""0720011""","Food services","$0",2438,2,"$0"
"Ledyard School District","=""0720011""","Enterprise operations","$372,072",2438,2,"$153"
"Ledyard School District","=""0720011""","Minor school construction","N/A","N/A","N/A","N/A"
"Ledyard School District","=""0720011""","Total","$42,466,360",2565,1,"$16,556"
"Lisbon School District","=""0730011""","Instruction","$7,607,349",596,1,"$12,764"
"Lisbon School District","=""0730011""","Support services - students","$794,206",426,2,"$1,864"
"Lisbon School District","=""0730011""","Support services - instruction","$36,301",426,2,"$85"
