"Per Pupil Expenditures by Function (District), 2018-19"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Jumoke Academy District","=""2610013""","Support services - school based administration","$2,487,361",717,2,"$3,469"
"Jumoke Academy District","=""2610013""","Central and other support services","$65,806",717,2,"$92"
"Jumoke Academy District","=""2610013""","Operation and maintenance of plant","$1,084,577",717,2,"$1,513"
"Jumoke Academy District","=""2610013""","Student transportation services","$0",0,3,"$0"
"Jumoke Academy District","=""2610013""","Food services","$0",717,2,"$0"
"Jumoke Academy District","=""2610013""","Enterprise operations","$0",717,2,"$0"
"Jumoke Academy District","=""2610013""","Minor school construction","$0",717,2,"$0"
"Jumoke Academy District","=""2610013""","Total","$9,210,024",717,1,"$12,845"
"Kent School District","=""0680011""","Instruction","$3,683,295",216,1,"$17,052"
"Kent School District","=""0680011""","Support services - students","$458,085",213,2,"$2,151"
"Kent School District","=""0680011""","Support services - instruction","$67,100",213,2,"$315"
"Kent School District","=""0680011""","Support services - general administration","$293,622",213,2,"$1,379"
"Kent School District","=""0680011""","Support services - school based administration","$272,585",213,2,"$1,280"
"Kent School District","=""0680011""","Central and other support services","$0",213,2,"$0"
"Kent School District","=""0680011""","Operation and maintenance of plant","$677,085",213,2,"$3,179"
"Kent School District","=""0680011""","Student transportation services","$351,020",243,3,"$1,445"
"Kent School District","=""0680011""","Food services","$45,000",213,2,"$211"
"Kent School District","=""0680011""","Enterprise operations","$45,000",213,2,"$211"
"Kent School District","=""0680011""","Minor school construction","$0",213,2,"$0"
"Kent School District","=""0680011""","Total","$5,892,792",216,1,"$27,281"
"Killingly School District","=""0690011""","Instruction","$28,215,711",2598,1,"$10,861"
"Killingly School District","=""0690011""","Support services - students","$3,077,796",2463,2,"$1,250"
"Killingly School District","=""0690011""","Support services - instruction","$920,702",2463,2,"$374"
"Killingly School District","=""0690011""","Support services - general administration","$2,025,880",2463,2,"$823"
"Killingly School District","=""0690011""","Support services - school based administration","$2,429,393",2463,2,"$986"
"Killingly School District","=""0690011""","Central and other support services","$1,403,427",2463,2,"$570"
"Killingly School District","=""0690011""","Operation and maintenance of plant","$5,075,187",2463,2,"$2,061"
"Killingly School District","=""0690011""","Student transportation services","$3,000,863",2480,3,"$1,210"
"Killingly School District","=""0690011""","Food services","$0",2463,2,"$0"
"Killingly School District","=""0690011""","Enterprise operations","$0",2463,2,"$0"
"Killingly School District","=""0690011""","Minor school construction","$769,674",2463,2,"$312"
"Killingly School District","=""0690011""","Total","$46,918,632",2598,1,"$18,060"
"Learn","=""2450014""","Instruction","$24,058,391",2509,1,"$9,589"
"Learn","=""2450014""","Support services - students","$3,223,588",2509,2,"$1,285"
"Learn","=""2450014""","Support services - instruction","$35,085",2509,2,"$14"
"Learn","=""2450014""","Support services - general administration","$165,276",2509,2,"$66"
"Learn","=""2450014""","Support services - school based administration","$1,041,352",2509,2,"$415"
"Learn","=""2450014""","Central and other support services","$1,121,004",2509,2,"$447"
"Learn","=""2450014""","Operation and maintenance of plant","$2,540,843",2509,2,"$1,013"
"Learn","=""2450014""","Student transportation services","$292,955",193,3,"$1,518"
"Learn","=""2450014""","Food services","$0",2509,2,"$0"
"Learn","=""2450014""","Enterprise operations","$0",2509,2,"$0"
"Learn","=""2450014""","Minor school construction","$0",2509,2,"$0"
"Learn","=""2450014""","Total","$32,478,494",2509,1,"$12,945"
"Lebanon School District","=""0710011""","Instruction","$12,691,828",1053,1,"$12,053"
"Lebanon School District","=""0710011""","Support services - students","$1,552,271",990,2,"$1,568"
"Lebanon School District","=""0710011""","Support services - instruction","$812,456",990,2,"$821"
"Lebanon School District","=""0710011""","Support services - general administration","$480,295",990,2,"$485"
"Lebanon School District","=""0710011""","Support services - school based administration","$1,019,300",990,2,"$1,030"
"Lebanon School District","=""0710011""","Central and other support services","$676,916",990,2,"$684"
"Lebanon School District","=""0710011""","Operation and maintenance of plant","$1,932,694",990,2,"$1,952"
"Lebanon School District","=""0710011""","Student transportation services","$1,599,831",1069,3,"$1,497"
"Lebanon School District","=""0710011""","Food services","$1,368",990,2,"$1"
"Lebanon School District","=""0710011""","Enterprise operations","$0",990,2,"$0"
"Lebanon School District","=""0710011""","Minor school construction","$476",990,2,"$0"
"Lebanon School District","=""0710011""","Total","$20,767,434",1053,1,"$19,722"
"Ledyard School District","=""0720011""","Instruction","$23,377,252",2561,1,"$9,128"
"Ledyard School District","=""0720011""","Support services - students","$2,486,508",2417,2,"$1,029"
"Ledyard School District","=""0720011""","Support services - instruction","$1,245,883",2417,2,"$515"
"Ledyard School District","=""0720011""","Support services - general administration","$1,491,502",2417,2,"$617"
"Ledyard School District","=""0720011""","Support services - school based administration","$2,114,318",2417,2,"$875"
"Ledyard School District","=""0720011""","Central and other support services","$990,728",2417,2,"$410"
"Ledyard School District","=""0720011""","Operation and maintenance of plant","$3,065,317",2417,2,"$1,268"
"Ledyard School District","=""0720011""","Student transportation services","$2,357,513",2709,3,"$870"
"Ledyard School District","=""0720011""","Food services","$0",2417,2,"$0"
"Ledyard School District","=""0720011""","Enterprise operations","$371,668",2417,2,"$154"
"Ledyard School District","=""0720011""","Minor school construction","$2,260",2417,2,"$1"
"Ledyard School District","=""0720011""","Total","$37,502,949",2561,1,"$14,644"
"Lisbon School District","=""0730011""","Instruction","$7,009,098",587,1,"$11,941"
"Lisbon School District","=""0730011""","Support services - students","$661,073",401,2,"$1,649"
"Lisbon School District","=""0730011""","Support services - instruction","$104,144",401,2,"$260"
"Lisbon School District","=""0730011""","Support services - general administration","$180,612",401,2,"$450"
"Lisbon School District","=""0730011""","Support services - school based administration","$235,601",401,2,"$588"
"Lisbon School District","=""0730011""","Central and other support services","$273,971",401,2,"$683"
"Lisbon School District","=""0730011""","Operation and maintenance of plant","$645,104",401,2,"$1,609"
"Lisbon School District","=""0730011""","Student transportation services","$781,398",605,3,"$1,292"
"Lisbon School District","=""0730011""","Food services","$28,315",401,2,"$71"
"Lisbon School District","=""0730011""","Enterprise operations","$56,949",401,2,"$142"
"Lisbon School District","=""0730011""","Minor school construction","$261,256",401,2,"$652"
"Lisbon School District","=""0730011""","Total","$10,237,521",587,1,"$17,440"
"Litchfield School District","=""0740011""","Instruction","$10,801,319",918,1,"$11,766"
"Litchfield School District","=""0740011""","Support services - students","$2,183,546",890,2,"$2,453"
"Litchfield School District","=""0740011""","Support services - instruction","$1,198,548",890,2,"$1,347"
"Litchfield School District","=""0740011""","Support services - general administration","$503,087",890,2,"$565"
"Litchfield School District","=""0740011""","Support services - school based administration","$1,201,763",890,2,"$1,350"
"Litchfield School District","=""0740011""","Central and other support services","$304,937",890,2,"$343"
"Litchfield School District","=""0740011""","Operation and maintenance of plant","$1,881,339",890,2,"$2,114"
"Litchfield School District","=""0740011""","Student transportation services","$1,137,434",816,3,"$1,394"
"Litchfield School District","=""0740011""","Food services","$25,000",890,2,"$28"
"Litchfield School District","=""0740011""","Enterprise operations","$158,340",890,2,"$178"
"Litchfield School District","=""0740011""","Minor school construction","$0",890,2,"$0"
"Litchfield School District","=""0740011""","Total","$19,395,313",918,1,"$21,128"
"Madison School District","=""0760011""","Instruction","$34,083,726",2756,1,"$12,367"
"Madison School District","=""0760011""","Support services - students","$5,752,518",2722,2,"$2,113"
"Madison School District","=""0760011""","Support services - instruction","$2,510,468",2722,2,"$922"
"Madison School District","=""0760011""","Support services - general administration","$874,698",2722,2,"$321"
"Madison School District","=""0760011""","Support services - school based administration","$2,922,849",2722,2,"$1,074"
"Madison School District","=""0760011""","Central and other support services","$893,350",2722,2,"$328"
"Madison School District","=""0760011""","Operation and maintenance of plant","$5,778,239",2722,2,"$2,123"
"Madison School District","=""0760011""","Student transportation services","$3,786,097",2173,3,"$1,742"
"Madison School District","=""0760011""","Food services","$260,223",2722,2,"$96"
"Madison School District","=""0760011""","Enterprise operations","$1,219,369",2722,2,"$448"
"Madison School District","=""0760011""","Minor school construction","$65,552",2722,2,"$24"
"Madison School District","=""0760011""","Total","$58,147,089",2756,1,"$21,098"
"Manchester School District","=""0770011""","Instruction","$75,880,378",7547,1,"$10,054"
"Manchester School District","=""0770011""","Support services - students","$10,563,104",6200,2,"$1,704"
"Manchester School District","=""0770011""","Support services - instruction","$9,220,996",6200,2,"$1,487"
"Manchester School District","=""0770011""","Support services - general administration","$1,468,308",6200,2,"$237"
"Manchester School District","=""0770011""","Support services - school based administration","$6,145,216",6200,2,"$991"
"Manchester School District","=""0770011""","Central and other support services","$5,027,011",6200,2,"$811"
"Manchester School District","=""0770011""","Operation and maintenance of plant","$12,807,364",6200,2,"$2,066"
