"Per Pupil Expenditures by Function (District), 2020-21"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Voluntown School District","=""1470011""","Central and other support services","$131,672",245,2,"$537"
"Voluntown School District","=""1470011""","Operation and maintenance of plant","$440,771",245,2,"$1,799"
"Voluntown School District","=""1470011""","Student transportation services","$453,168",370,3,"$1,225"
"Voluntown School District","=""1470011""","Food services","$10,446",245,2,"$43"
"Voluntown School District","=""1470011""","Enterprise operations","$12,147",245,2,"$50"
"Voluntown School District","=""1470011""","Minor school construction","N/A","N/A","N/A","N/A"
"Voluntown School District","=""1470011""","Total","$7,357,205",351,1,"$20,961"
"Wallingford School District","=""1480011""","Instruction","$73,392,611",5577,1,"$13,160"
"Wallingford School District","=""1480011""","Support services - students","$8,705,191",5412,2,"$1,608"
"Wallingford School District","=""1480011""","Support services - instruction","$3,345,673",5412,2,"$618"
"Wallingford School District","=""1480011""","Support services - general administration","$2,519,769",5412,2,"$466"
"Wallingford School District","=""1480011""","Support services - school based administration","$7,431,510",5412,2,"$1,373"
"Wallingford School District","=""1480011""","Central and other support services","$4,138,923",5412,2,"$765"
"Wallingford School District","=""1480011""","Operation and maintenance of plant","$9,253,099",5412,2,"$1,710"
"Wallingford School District","=""1480011""","Student transportation services","$5,354,302",4658,3,"$1,149"
"Wallingford School District","=""1480011""","Food services","$453,372",5412,2,"$84"
"Wallingford School District","=""1480011""","Enterprise operations","$1,699,615",5412,2,"$314"
"Wallingford School District","=""1480011""","Minor school construction","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Total","$116,294,064",5577,1,"$20,852"
"Waterbury School District","=""1510011""","Instruction","$188,275,762",18708,1,"$10,064"
"Waterbury School District","=""1510011""","Support services - students","$8,935,413",18374,2,"$486"
"Waterbury School District","=""1510011""","Support services - instruction","$43,905,715",18374,2,"$2,390"
"Waterbury School District","=""1510011""","Support services - general administration","$8,236,992",18374,2,"$448"
"Waterbury School District","=""1510011""","Support services - school based administration","$15,192,774",18374,2,"$827"
"Waterbury School District","=""1510011""","Central and other support services","$2,006,135",18374,2,"$109"
"Waterbury School District","=""1510011""","Operation and maintenance of plant","$18,534,985",18374,2,"$1,009"
"Waterbury School District","=""1510011""","Student transportation services","$13,055,815",10869,3,"$1,201"
"Waterbury School District","=""1510011""","Food services","$0",18374,2,"$0"
"Waterbury School District","=""1510011""","Enterprise operations","$11,499,286",18374,2,"$626"
"Waterbury School District","=""1510011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Total","$309,642,878",18708,1,"$16,551"
"Waterford School District","=""1520011""","Instruction","$33,101,666",2548,1,"$12,991"
"Waterford School District","=""1520011""","Support services - students","$3,899,537",2347,2,"$1,661"
"Waterford School District","=""1520011""","Support services - instruction","$1,566,679",2347,2,"$668"
"Waterford School District","=""1520011""","Support services - general administration","$2,350,251",2347,2,"$1,001"
"Waterford School District","=""1520011""","Support services - school based administration","$2,267,862",2347,2,"$966"
"Waterford School District","=""1520011""","Central and other support services","$793,102",2347,2,"$338"
"Waterford School District","=""1520011""","Operation and maintenance of plant","$5,873,433",2347,2,"$2,503"
"Waterford School District","=""1520011""","Student transportation services","$2,273,121",2174,3,"$1,046"
"Waterford School District","=""1520011""","Food services","$39,233",2347,2,"$17"
"Waterford School District","=""1520011""","Enterprise operations","$965,002",2347,2,"$411"
"Waterford School District","=""1520011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Total","$53,129,887",2548,1,"$20,852"
"Watertown School District","=""1530011""","Instruction","$34,158,882",2740,1,"$12,467"
"Watertown School District","=""1530011""","Support services - students","$2,165,005",2617,2,"$827"
"Watertown School District","=""1530011""","Support services - instruction","$754,884",2617,2,"$288"
"Watertown School District","=""1530011""","Support services - general administration","$2,236,509",2617,2,"$855"
"Watertown School District","=""1530011""","Support services - school based administration","$3,247,711",2617,2,"$1,241"
"Watertown School District","=""1530011""","Central and other support services","$551,255",2617,2,"$211"
"Watertown School District","=""1530011""","Operation and maintenance of plant","$6,822,326",2617,2,"$2,607"
"Watertown School District","=""1530011""","Student transportation services","$2,799,182",2709,3,"$1,033"
"Watertown School District","=""1530011""","Food services","$10,375",2617,2,"$4"
"Watertown School District","=""1530011""","Enterprise operations","$0",2617,2,"$0"
"Watertown School District","=""1530011""","Minor school construction","N/A","N/A","N/A","N/A"
"Watertown School District","=""1530011""","Total","$52,746,129",2740,1,"$19,250"
"West Hartford School District","=""1550011""","Instruction","$115,040,186",9585,1,"$12,002"
"West Hartford School District","=""1550011""","Support services - students","$13,979,422",9122,2,"$1,532"
"West Hartford School District","=""1550011""","Support services - instruction","$9,120,636",9122,2,"$1,000"
"West Hartford School District","=""1550011""","Support services - general administration","$4,842,285",9122,2,"$531"
"West Hartford School District","=""1550011""","Support services - school based administration","$12,803,076",9122,2,"$1,404"
"West Hartford School District","=""1550011""","Central and other support services","$2,668,343",9122,2,"$293"
"West Hartford School District","=""1550011""","Operation and maintenance of plant","$15,936,148",9122,2,"$1,747"
"West Hartford School District","=""1550011""","Student transportation services","$8,947,146",4972,3,"$1,800"
"West Hartford School District","=""1550011""","Food services","$0",9122,2,"$0"
"West Hartford School District","=""1550011""","Enterprise operations","$1,520,600",9122,2,"$167"
"West Hartford School District","=""1550011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Total","$184,857,842",9585,1,"$19,286"
"West Haven School District","=""1560011""","Instruction","$84,628,006",6708,1,"$12,616"
"West Haven School District","=""1560011""","Support services - students","$2,981,142",5700,2,"$523"
"West Haven School District","=""1560011""","Support services - instruction","$579,190",5700,2,"$102"
"West Haven School District","=""1560011""","Support services - general administration","$4,235,212",5700,2,"$743"
"West Haven School District","=""1560011""","Support services - school based administration","$3,410,956",5700,2,"$598"
"West Haven School District","=""1560011""","Central and other support services","$1,145,169",5700,2,"$201"
"West Haven School District","=""1560011""","Operation and maintenance of plant","$7,034,247",5700,2,"$1,234"
"West Haven School District","=""1560011""","Student transportation services","$4,498,338",4208,3,"$1,069"
"West Haven School District","=""1560011""","Food services","$0",5700,2,"$0"
"West Haven School District","=""1560011""","Enterprise operations","$2,871,307",5700,2,"$504"
"West Haven School District","=""1560011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","Total","$111,383,567",6708,1,"$16,605"
"Westbrook School District","=""1540011""","Instruction","$13,635,666",655,1,"$20,818"
"Westbrook School District","=""1540011""","Support services - students","$468,411",645,2,"$726"
"Westbrook School District","=""1540011""","Support services - instruction","$375,637",645,2,"$582"
"Westbrook School District","=""1540011""","Support services - general administration","$548,730",645,2,"$851"
"Westbrook School District","=""1540011""","Support services - school based administration","$875,693",645,2,"$1,358"
"Westbrook School District","=""1540011""","Central and other support services","$144,942",645,2,"$225"
