"Special Education Expenditures, 2023-24"
"All Districts"

"District","District Code","Description","Amount"
"Westport School District","=""1580011""","Equipment","$10,165"
"Westport School District","=""1580011""","All Other Expenditures","$1,913"
"Westport School District","=""1580011""","Total","$31,559,519"
"Wethersfield School District","=""1590011""","Teacher Salaries","$3,659,043"
"Wethersfield School District","=""1590011""","Instructional Aide Salaries","$3,224,952"
"Wethersfield School District","=""1590011""","Other Salaries","$454,064"
"Wethersfield School District","=""1590011""","Employee Benefits","$2,057,914"
"Wethersfield School District","=""1590011""","Purchased Services Other Than Transportation","$769,193"
"Wethersfield School District","=""1590011""","Special Education Tuition","$5,093,817"
"Wethersfield School District","=""1590011""","Supplies","$39,715"
"Wethersfield School District","=""1590011""","Property Services","$57,000"
"Wethersfield School District","=""1590011""","Purchased Services For Transportation","$1,708,500"
"Wethersfield School District","=""1590011""","Equipment","$49,776"
"Wethersfield School District","=""1590011""","All Other Expenditures","$1,500"
"Wethersfield School District","=""1590011""","Total","$17,115,473"
"Willington School District","=""1600011""","Teacher Salaries","$910,327"
"Willington School District","=""1600011""","Instructional Aide Salaries","$492,817"
"Willington School District","=""1600011""","Other Salaries","$210,513"
"Willington School District","=""1600011""","Employee Benefits","$394,353"
"Willington School District","=""1600011""","Purchased Services Other Than Transportation","$210,762"
"Willington School District","=""1600011""","Special Education Tuition","$817,316"
"Willington School District","=""1600011""","Supplies","$4,757"
"Willington School District","=""1600011""","Property Services","$13,421"
"Willington School District","=""1600011""","Purchased Services For Transportation","$352,427"
"Willington School District","=""1600011""","Equipment","$1,188"
"Willington School District","=""1600011""","All Other Expenditures","$0"
"Willington School District","=""1600011""","Total","$3,407,881"
"Wilton School District","=""1610011""","Teacher Salaries","$5,887,844"
"Wilton School District","=""1610011""","Instructional Aide Salaries","$2,648,338"
"Wilton School District","=""1610011""","Other Salaries","$5,534,335"
"Wilton School District","=""1610011""","Employee Benefits","$4,371,923"
"Wilton School District","=""1610011""","Purchased Services Other Than Transportation","$1,080,724"
"Wilton School District","=""1610011""","Special Education Tuition","$4,393,584"
"Wilton School District","=""1610011""","Supplies","$91,172"
"Wilton School District","=""1610011""","Property Services","$106,974"
"Wilton School District","=""1610011""","Purchased Services For Transportation","$1,434,893"
"Wilton School District","=""1610011""","Equipment","$8,098"
"Wilton School District","=""1610011""","All Other Expenditures","$1,500"
"Wilton School District","=""1610011""","Total","$25,559,385"
"Winchester School District","=""1620011""","Teacher Salaries","$1,244,893"
"Winchester School District","=""1620011""","Instructional Aide Salaries","$867,186"
"Winchester School District","=""1620011""","Other Salaries","$429,037"
"Winchester School District","=""1620011""","Employee Benefits","$585,698"
"Winchester School District","=""1620011""","Purchased Services Other Than Transportation","$78,739"
"Winchester School District","=""1620011""","Special Education Tuition","$2,531,326"
"Winchester School District","=""1620011""","Supplies","$14,543"
"Winchester School District","=""1620011""","Property Services","$0"
"Winchester School District","=""1620011""","Purchased Services For Transportation","$923,638"
"Winchester School District","=""1620011""","Equipment","$15,388"
"Winchester School District","=""1620011""","All Other Expenditures","$500"
"Winchester School District","=""1620011""","Total","$6,690,948"
"Windham School District","=""1630011""","Teacher Salaries","$5,648,562"
"Windham School District","=""1630011""","Instructional Aide Salaries","$2,267,094"
"Windham School District","=""1630011""","Other Salaries","$3,693,890"
"Windham School District","=""1630011""","Employee Benefits","$2,794,018"
"Windham School District","=""1630011""","Purchased Services Other Than Transportation","$1,226,350"
"Windham School District","=""1630011""","Special Education Tuition","$4,496,566"
"Windham School District","=""1630011""","Supplies","$376,227"
"Windham School District","=""1630011""","Property Services","$131,500"
"Windham School District","=""1630011""","Purchased Services For Transportation","$1,540,158"
"Windham School District","=""1630011""","Equipment","$20,106"
"Windham School District","=""1630011""","All Other Expenditures","$1,712"
"Windham School District","=""1630011""","Total","$22,196,183"
"Windsor Locks School District","=""1650011""","Teacher Salaries","$3,745,834"
"Windsor Locks School District","=""1650011""","Instructional Aide Salaries","$1,722,108"
"Windsor Locks School District","=""1650011""","Other Salaries","$472,068"
"Windsor Locks School District","=""1650011""","Employee Benefits","$857,521"
"Windsor Locks School District","=""1650011""","Purchased Services Other Than Transportation","$710,125"
"Windsor Locks School District","=""1650011""","Special Education Tuition","$2,406,150"
"Windsor Locks School District","=""1650011""","Supplies","$54,110"
"Windsor Locks School District","=""1650011""","Property Services","$26,057"
"Windsor Locks School District","=""1650011""","Purchased Services For Transportation","$639,663"
"Windsor Locks School District","=""1650011""","Equipment","$18,499"
"Windsor Locks School District","=""1650011""","All Other Expenditures","$7,971"
"Windsor Locks School District","=""1650011""","Total","$10,660,106"
"Windsor School District","=""1640011""","Teacher Salaries","$8,477,171"
"Windsor School District","=""1640011""","Instructional Aide Salaries","$2,975,007"
"Windsor School District","=""1640011""","Other Salaries","$2,138,496"
"Windsor School District","=""1640011""","Employee Benefits","$1,179,401"
"Windsor School District","=""1640011""","Purchased Services Other Than Transportation","$640,571"
"Windsor School District","=""1640011""","Special Education Tuition","$6,463,469"
"Windsor School District","=""1640011""","Supplies","$63,951"
"Windsor School District","=""1640011""","Property Services","$2,144"
"Windsor School District","=""1640011""","Purchased Services For Transportation","$3,129,789"
"Windsor School District","=""1640011""","Equipment","$12,799"
"Windsor School District","=""1640011""","All Other Expenditures","$3,254"
"Windsor School District","=""1640011""","Total","$25,086,053"
"Wolcott School District","=""1660011""","Teacher Salaries","$3,237,758"
"Wolcott School District","=""1660011""","Instructional Aide Salaries","$1,606,464"
"Wolcott School District","=""1660011""","Other Salaries","$379,132"
"Wolcott School District","=""1660011""","Employee Benefits","$652,658"
"Wolcott School District","=""1660011""","Purchased Services Other Than Transportation","$711,619"
"Wolcott School District","=""1660011""","Special Education Tuition","$1,792,617"
"Wolcott School District","=""1660011""","Supplies","$60,233"
"Wolcott School District","=""1660011""","Property Services","$0"
"Wolcott School District","=""1660011""","Purchased Services For Transportation","$802,649"
"Wolcott School District","=""1660011""","Equipment","$15,445"
"Wolcott School District","=""1660011""","All Other Expenditures","$500"
"Wolcott School District","=""1660011""","Total","$9,259,076"
"Woodbridge School District","=""1670011""","Teacher Salaries","$1,470,581"
"Woodbridge School District","=""1670011""","Instructional Aide Salaries","$806,241"
"Woodbridge School District","=""1670011""","Other Salaries","$340,479"
"Woodbridge School District","=""1670011""","Employee Benefits","$759,974"
"Woodbridge School District","=""1670011""","Purchased Services Other Than Transportation","$228,816"
"Woodbridge School District","=""1670011""","Special Education Tuition","$331,140"
"Woodbridge School District","=""1670011""","Supplies","$17,019"
"Woodbridge School District","=""1670011""","Property Services","$0"
"Woodbridge School District","=""1670011""","Purchased Services For Transportation","$266,863"
"Woodbridge School District","=""1670011""","Equipment","$33,640"
"Woodbridge School District","=""1670011""","All Other Expenditures","$250"
"Woodbridge School District","=""1670011""","Total","$4,255,003"
"Woodstock School District","=""1690011""","Teacher Salaries","$803,330"
"Woodstock School District","=""1690011""","Instructional Aide Salaries","$1,001,858"
"Woodstock School District","=""1690011""","Other Salaries","$418,055"
"Woodstock School District","=""1690011""","Employee Benefits","$611,592"
"Woodstock School District","=""1690011""","Purchased Services Other Than Transportation","$209,308"
"Woodstock School District","=""1690011""","Special Education Tuition","$2,381,765"
"Woodstock School District","=""1690011""","Supplies","$13,481"
"Woodstock School District","=""1690011""","Property Services","$0"
"Woodstock School District","=""1690011""","Purchased Services For Transportation","$441,620"
"Woodstock School District","=""1690011""","Equipment","$3,934"
"Woodstock School District","=""1690011""","All Other Expenditures","$250"
