"Special Education Expenditures, 2022-23"
"All Districts"

"District","District Code","Description","Amount"
"Willington School District","=""1600011""","Special Education Tuition","$511,189"
"Willington School District","=""1600011""","Supplies","$29,738"
"Willington School District","=""1600011""","Property Services","$39,771"
"Willington School District","=""1600011""","Purchased Services For Transportation","$146,166"
"Willington School District","=""1600011""","Equipment","$0"
"Willington School District","=""1600011""","All Other Expenditures","$637"
"Willington School District","=""1600011""","Total","$2,943,178"
"Wilton School District","=""1610011""","Teacher Salaries","$5,433,774"
"Wilton School District","=""1610011""","Instructional Aide Salaries","$2,634,036"
"Wilton School District","=""1610011""","Other Salaries","$5,317,146"
"Wilton School District","=""1610011""","Employee Benefits","$3,826,736"
"Wilton School District","=""1610011""","Purchased Services Other Than Transportation","$1,367,142"
"Wilton School District","=""1610011""","Special Education Tuition","$4,828,648"
"Wilton School District","=""1610011""","Supplies","$78,596"
"Wilton School District","=""1610011""","Property Services","$104,726"
"Wilton School District","=""1610011""","Purchased Services For Transportation","$1,225,704"
"Wilton School District","=""1610011""","Equipment","$11,008"
"Wilton School District","=""1610011""","All Other Expenditures","$900"
"Wilton School District","=""1610011""","Total","$24,828,416"
"Winchester School District","=""1620011""","Teacher Salaries","$1,191,896"
"Winchester School District","=""1620011""","Instructional Aide Salaries","$618,221"
"Winchester School District","=""1620011""","Other Salaries","$427,838"
"Winchester School District","=""1620011""","Employee Benefits","$661,972"
"Winchester School District","=""1620011""","Purchased Services Other Than Transportation","$122,571"
"Winchester School District","=""1620011""","Special Education Tuition","$2,407,850"
"Winchester School District","=""1620011""","Supplies","$24,589"
"Winchester School District","=""1620011""","Property Services","$0"
"Winchester School District","=""1620011""","Purchased Services For Transportation","$934,373"
"Winchester School District","=""1620011""","Equipment","$14,434"
"Winchester School District","=""1620011""","All Other Expenditures","$500"
"Winchester School District","=""1620011""","Total","$6,404,245"
"Windham School District","=""1630011""","Teacher Salaries","$6,931,534"
"Windham School District","=""1630011""","Instructional Aide Salaries","$3,020,663"
"Windham School District","=""1630011""","Other Salaries","$1,883,155"
"Windham School District","=""1630011""","Employee Benefits","$2,450,313"
"Windham School District","=""1630011""","Purchased Services Other Than Transportation","$1,887,612"
"Windham School District","=""1630011""","Special Education Tuition","$3,558,474"
"Windham School District","=""1630011""","Supplies","$476,717"
"Windham School District","=""1630011""","Property Services","$22,064"
"Windham School District","=""1630011""","Purchased Services For Transportation","$1,255,257"
"Windham School District","=""1630011""","Equipment","$89,718"
"Windham School District","=""1630011""","All Other Expenditures","$1,301"
"Windham School District","=""1630011""","Total","$21,576,809"
"Windsor Locks School District","=""1650011""","Teacher Salaries","$3,976,151"
"Windsor Locks School District","=""1650011""","Instructional Aide Salaries","$1,460,997"
"Windsor Locks School District","=""1650011""","Other Salaries","$383,056"
"Windsor Locks School District","=""1650011""","Employee Benefits","$1,337,177"
"Windsor Locks School District","=""1650011""","Purchased Services Other Than Transportation","$915,139"
"Windsor Locks School District","=""1650011""","Special Education Tuition","$1,461,392"
"Windsor Locks School District","=""1650011""","Supplies","$66,120"
"Windsor Locks School District","=""1650011""","Property Services","$7,273"
"Windsor Locks School District","=""1650011""","Purchased Services For Transportation","$715,400"
"Windsor Locks School District","=""1650011""","Equipment","$7,451"
"Windsor Locks School District","=""1650011""","All Other Expenditures","$12,039"
"Windsor Locks School District","=""1650011""","Total","$10,342,194"
"Windsor School District","=""1640011""","Teacher Salaries","$8,682,474"
"Windsor School District","=""1640011""","Instructional Aide Salaries","$2,633,134"
"Windsor School District","=""1640011""","Other Salaries","$1,706,849"
"Windsor School District","=""1640011""","Employee Benefits","$1,207,750"
"Windsor School District","=""1640011""","Purchased Services Other Than Transportation","$723,790"
"Windsor School District","=""1640011""","Special Education Tuition","$6,437,791"
"Windsor School District","=""1640011""","Supplies","$53,672"
"Windsor School District","=""1640011""","Property Services","$9,089"
"Windsor School District","=""1640011""","Purchased Services For Transportation","$2,948,468"
"Windsor School District","=""1640011""","Equipment","$18,915"
"Windsor School District","=""1640011""","All Other Expenditures","$2,258"
"Windsor School District","=""1640011""","Total","$24,424,190"
"Wolcott School District","=""1660011""","Teacher Salaries","$3,203,872"
"Wolcott School District","=""1660011""","Instructional Aide Salaries","$1,320,814"
"Wolcott School District","=""1660011""","Other Salaries","$374,053"
"Wolcott School District","=""1660011""","Employee Benefits","$761,453"
"Wolcott School District","=""1660011""","Purchased Services Other Than Transportation","$653,784"
"Wolcott School District","=""1660011""","Special Education Tuition","$1,579,155"
"Wolcott School District","=""1660011""","Supplies","$59,169"
"Wolcott School District","=""1660011""","Property Services","$0"
"Wolcott School District","=""1660011""","Purchased Services For Transportation","$755,367"
"Wolcott School District","=""1660011""","Equipment","$15,996"
"Wolcott School District","=""1660011""","All Other Expenditures","$1,210"
"Wolcott School District","=""1660011""","Total","$8,724,874"
"Woodbridge School District","=""1670011""","Teacher Salaries","$1,501,157"
"Woodbridge School District","=""1670011""","Instructional Aide Salaries","$821,733"
"Woodbridge School District","=""1670011""","Other Salaries","$322,700"
"Woodbridge School District","=""1670011""","Employee Benefits","$854,630"
"Woodbridge School District","=""1670011""","Purchased Services Other Than Transportation","$178,305"
"Woodbridge School District","=""1670011""","Special Education Tuition","$322,549"
"Woodbridge School District","=""1670011""","Supplies","$20,706"
"Woodbridge School District","=""1670011""","Property Services","$0"
"Woodbridge School District","=""1670011""","Purchased Services For Transportation","$307,393"
"Woodbridge School District","=""1670011""","Equipment","$23,658"
"Woodbridge School District","=""1670011""","All Other Expenditures","$350"
"Woodbridge School District","=""1670011""","Total","$4,353,182"
"Woodstock School District","=""1690011""","Teacher Salaries","$1,087,827"
"Woodstock School District","=""1690011""","Instructional Aide Salaries","$851,693"
"Woodstock School District","=""1690011""","Other Salaries","$169,974"
"Woodstock School District","=""1690011""","Employee Benefits","$583,139"
"Woodstock School District","=""1690011""","Purchased Services Other Than Transportation","$249,591"
"Woodstock School District","=""1690011""","Special Education Tuition","$1,944,710"
"Woodstock School District","=""1690011""","Supplies","$26,460"
"Woodstock School District","=""1690011""","Property Services","$0"
"Woodstock School District","=""1690011""","Purchased Services For Transportation","$250,983"
"Woodstock School District","=""1690011""","Equipment","$5,683"
"Woodstock School District","=""1690011""","All Other Expenditures","$250"
