"Special Education Expenditures, 2019-20"
"All Districts"

"District","District Code","Description","Amount"
"Litchfield School District","=""0740011""","Employee Benefits","$629,792"
"Litchfield School District","=""0740011""","Purchased Services Other Than Transportation","$153,359"
"Litchfield School District","=""0740011""","Special Education Tuition","$628,530"
"Litchfield School District","=""0740011""","Supplies","$19,769"
"Litchfield School District","=""0740011""","Property Services","$0"
"Litchfield School District","=""0740011""","Purchased Services For Transportation","$117,872"
"Litchfield School District","=""0740011""","Equipment","$0"
"Litchfield School District","=""0740011""","All Other Expenditures","$659"
"Litchfield School District","=""0740011""","Total","$3,392,646"
"Madison School District","=""0760011""","Teacher Salaries","$4,902,346"
"Madison School District","=""0760011""","Instructional Aide Salaries","$28,594"
"Madison School District","=""0760011""","Other Salaries","$1,977,396"
"Madison School District","=""0760011""","Employee Benefits","$1,993,304"
"Madison School District","=""0760011""","Purchased Services Other Than Transportation","$769,441"
"Madison School District","=""0760011""","Special Education Tuition","$2,557,503"
"Madison School District","=""0760011""","Supplies","$126,276"
"Madison School District","=""0760011""","Property Services","$0"
"Madison School District","=""0760011""","Purchased Services For Transportation","$1,275,230"
"Madison School District","=""0760011""","Equipment","$25,212"
"Madison School District","=""0760011""","All Other Expenditures","$0"
"Madison School District","=""0760011""","Total","$13,655,302"
"Manchester School District","=""0770011""","Teacher Salaries","$10,067,882"
"Manchester School District","=""0770011""","Instructional Aide Salaries","$3,307,110"
"Manchester School District","=""0770011""","Other Salaries","$2,852,188"
"Manchester School District","=""0770011""","Employee Benefits","$4,140,009"
"Manchester School District","=""0770011""","Purchased Services Other Than Transportation","$3,383,410"
"Manchester School District","=""0770011""","Special Education Tuition","$4,286,708"
"Manchester School District","=""0770011""","Supplies","$286,379"
"Manchester School District","=""0770011""","Property Services","$37,159"
"Manchester School District","=""0770011""","Purchased Services For Transportation","$2,304,806"
"Manchester School District","=""0770011""","Equipment","$0"
"Manchester School District","=""0770011""","All Other Expenditures","$1,827"
"Manchester School District","=""0770011""","Total","$30,667,477"
"Mansfield School District","=""0780011""","Teacher Salaries","$1,506,497"
"Mansfield School District","=""0780011""","Instructional Aide Salaries","$655,182"
"Mansfield School District","=""0780011""","Other Salaries","$276,198"
"Mansfield School District","=""0780011""","Employee Benefits","$820,753"
"Mansfield School District","=""0780011""","Purchased Services Other Than Transportation","$371,117"
"Mansfield School District","=""0780011""","Special Education Tuition","$313,187"
"Mansfield School District","=""0780011""","Supplies","$34,301"
"Mansfield School District","=""0780011""","Property Services","$0"
"Mansfield School District","=""0780011""","Purchased Services For Transportation","$85,107"
"Mansfield School District","=""0780011""","Equipment","$0"
"Mansfield School District","=""0780011""","All Other Expenditures","$0"
"Mansfield School District","=""0780011""","Total","$4,062,342"
"Marlborough School District","=""0790011""","Teacher Salaries","$613,611"
"Marlborough School District","=""0790011""","Instructional Aide Salaries","$301,007"
"Marlborough School District","=""0790011""","Other Salaries","$107,664"
"Marlborough School District","=""0790011""","Employee Benefits","$94,839"
"Marlborough School District","=""0790011""","Purchased Services Other Than Transportation","$220,880"
"Marlborough School District","=""0790011""","Special Education Tuition","$279,513"
"Marlborough School District","=""0790011""","Supplies","$26,765"
"Marlborough School District","=""0790011""","Property Services","$0"
"Marlborough School District","=""0790011""","Purchased Services For Transportation","$71,478"
"Marlborough School District","=""0790011""","Equipment","$0"
"Marlborough School District","=""0790011""","All Other Expenditures","$5,890"
"Marlborough School District","=""0790011""","Total","$1,721,648"
"Meriden School District","=""0800011""","Teacher Salaries","$7,276,434"
"Meriden School District","=""0800011""","Instructional Aide Salaries","$2,720,484"
"Meriden School District","=""0800011""","Other Salaries","$6,855,099"
"Meriden School District","=""0800011""","Employee Benefits","$4,647,135"
"Meriden School District","=""0800011""","Purchased Services Other Than Transportation","$491,872"
"Meriden School District","=""0800011""","Special Education Tuition","$7,050,006"
"Meriden School District","=""0800011""","Supplies","$149,466"
"Meriden School District","=""0800011""","Property Services","$76,011"
"Meriden School District","=""0800011""","Purchased Services For Transportation","$2,632,094"
"Meriden School District","=""0800011""","Equipment","$0"
"Meriden School District","=""0800011""","All Other Expenditures","$1,009"
"Meriden School District","=""0800011""","Total","$31,899,610"
"Middletown School District","=""0830011""","Teacher Salaries","$6,854,349"
"Middletown School District","=""0830011""","Instructional Aide Salaries","$4,031,791"
"Middletown School District","=""0830011""","Other Salaries","$1,139,697"
"Middletown School District","=""0830011""","Employee Benefits","$2,966,962"
"Middletown School District","=""0830011""","Purchased Services Other Than Transportation","$787,615"
"Middletown School District","=""0830011""","Special Education Tuition","$6,066,845"
"Middletown School District","=""0830011""","Supplies","$68,439"
"Middletown School District","=""0830011""","Property Services","$34,891"
"Middletown School District","=""0830011""","Purchased Services For Transportation","$2,764,434"
"Middletown School District","=""0830011""","Equipment","$5,104"
"Middletown School District","=""0830011""","All Other Expenditures","$0"
"Middletown School District","=""0830011""","Total","$24,720,127"
"Milford School District","=""0840011""","Teacher Salaries","$10,187,068"
"Milford School District","=""0840011""","Instructional Aide Salaries","$3,451,589"
"Milford School District","=""0840011""","Other Salaries","$1,571,130"
"Milford School District","=""0840011""","Employee Benefits","$5,567,232"
"Milford School District","=""0840011""","Purchased Services Other Than Transportation","$364,694"
"Milford School District","=""0840011""","Special Education Tuition","$5,899,234"
"Milford School District","=""0840011""","Supplies","$85,935"
"Milford School District","=""0840011""","Property Services","$5,062"
"Milford School District","=""0840011""","Purchased Services For Transportation","$2,189,021"
"Milford School District","=""0840011""","Equipment","$37,207"
"Milford School District","=""0840011""","All Other Expenditures","$36,018"
"Milford School District","=""0840011""","Total","$29,394,190"
"Monroe School District","=""0850011""","Teacher Salaries","$4,726,128"
"Monroe School District","=""0850011""","Instructional Aide Salaries","$34,790"
"Monroe School District","=""0850011""","Other Salaries","$1,827,615"
"Monroe School District","=""0850011""","Employee Benefits","$1,522,320"
"Monroe School District","=""0850011""","Purchased Services Other Than Transportation","$1,402,195"
"Monroe School District","=""0850011""","Special Education Tuition","$2,563,165"
"Monroe School District","=""0850011""","Supplies","$8,048"
"Monroe School District","=""0850011""","Property Services","$101"
"Monroe School District","=""0850011""","Purchased Services For Transportation","$1,071,499"
"Monroe School District","=""0850011""","Equipment","$690"
"Monroe School District","=""0850011""","All Other Expenditures","$2,239"
"Monroe School District","=""0850011""","Total","$13,158,791"
"Montville School District","=""0860011""","Teacher Salaries","$3,755,960"
"Montville School District","=""0860011""","Instructional Aide Salaries","$1,651,519"
"Montville School District","=""0860011""","Other Salaries","$799,068"
"Montville School District","=""0860011""","Employee Benefits","$1,149,436"
"Montville School District","=""0860011""","Purchased Services Other Than Transportation","$498,225"
"Montville School District","=""0860011""","Special Education Tuition","$1,698,181"
"Montville School District","=""0860011""","Supplies","$76,465"
"Montville School District","=""0860011""","Property Services","$308,292"
"Montville School District","=""0860011""","Purchased Services For Transportation","$0"
"Montville School District","=""0860011""","Equipment","$8,567"
"Montville School District","=""0860011""","All Other Expenditures","$970"
"Montville School District","=""0860011""","Total","$9,946,684"
"Naugatuck School District","=""0880011""","Teacher Salaries","$7,301,512"
"Naugatuck School District","=""0880011""","Instructional Aide Salaries","$2,139,486"
"Naugatuck School District","=""0880011""","Other Salaries","$289,810"
"Naugatuck School District","=""0880011""","Employee Benefits","$3,568,768"
"Naugatuck School District","=""0880011""","Purchased Services Other Than Transportation","$477,745"
"Naugatuck School District","=""0880011""","Special Education Tuition","$2,292,970"
"Naugatuck School District","=""0880011""","Supplies","$55,016"
"Naugatuck School District","=""0880011""","Property Services","$80,367"
"Naugatuck School District","=""0880011""","Purchased Services For Transportation","$966,695"
"Naugatuck School District","=""0880011""","Equipment","$498"
"Naugatuck School District","=""0880011""","All Other Expenditures","$456"
"Naugatuck School District","=""0880011""","Total","$17,173,323"
"New Beginnings Inc Family Academy District","=""2800013""","Teacher Salaries","$135,435"
"New Beginnings Inc Family Academy District","=""2800013""","Instructional Aide Salaries","$27,944"
"New Beginnings Inc Family Academy District","=""2800013""","Other Salaries","$18,085"
