"Special Education Expenditures, 2024-25"
"All Districts"

"District","District Code","Description","Amount"
"Ledyard School District","=""0720011""","Special Education Tuition","$2,483,739"
"Ledyard School District","=""0720011""","Supplies","$96,183"
"Ledyard School District","=""0720011""","Property Services","$9,645"
"Ledyard School District","=""0720011""","Purchased Services For Transportation","$1,194,161"
"Ledyard School District","=""0720011""","Equipment","$13,009"
"Ledyard School District","=""0720011""","All Other Expenditures","$1,840"
"Ledyard School District","=""0720011""","Total","$13,001,711"
"Lisbon School District","=""0730011""","Teacher Salaries","$1,028,733"
"Lisbon School District","=""0730011""","Instructional Aide Salaries","$205,810"
"Lisbon School District","=""0730011""","Other Salaries","$136,412"
"Lisbon School District","=""0730011""","Employee Benefits","$344,836"
"Lisbon School District","=""0730011""","Purchased Services Other Than Transportation","$468,081"
"Lisbon School District","=""0730011""","Special Education Tuition","$1,388,756"
"Lisbon School District","=""0730011""","Supplies","$7,515"
"Lisbon School District","=""0730011""","Property Services","$0"
"Lisbon School District","=""0730011""","Purchased Services For Transportation","$350,799"
"Lisbon School District","=""0730011""","Equipment","$0"
"Lisbon School District","=""0730011""","All Other Expenditures","$939"
"Lisbon School District","=""0730011""","Total","$3,931,881"
"Madison School District","=""0760011""","Teacher Salaries","$5,474,458"
"Madison School District","=""0760011""","Instructional Aide Salaries","$25,881"
"Madison School District","=""0760011""","Other Salaries","$1,765,041"
"Madison School District","=""0760011""","Employee Benefits","$2,406,044"
"Madison School District","=""0760011""","Purchased Services Other Than Transportation","$820,301"
"Madison School District","=""0760011""","Special Education Tuition","$3,221,376"
"Madison School District","=""0760011""","Supplies","$67,921"
"Madison School District","=""0760011""","Property Services","$0"
"Madison School District","=""0760011""","Purchased Services For Transportation","$1,672,471"
"Madison School District","=""0760011""","Equipment","$69,137"
"Madison School District","=""0760011""","All Other Expenditures","$0"
"Madison School District","=""0760011""","Total","$15,522,631"
"Manchester School District","=""0770011""","Teacher Salaries","$8,554,176"
"Manchester School District","=""0770011""","Instructional Aide Salaries","$3,992,809"
"Manchester School District","=""0770011""","Other Salaries","$3,346,082"
"Manchester School District","=""0770011""","Employee Benefits","$6,477,238"
"Manchester School District","=""0770011""","Purchased Services Other Than Transportation","$7,649,112"
"Manchester School District","=""0770011""","Special Education Tuition","$8,525,438"
"Manchester School District","=""0770011""","Supplies","$345,433"
"Manchester School District","=""0770011""","Property Services","$45,534"
"Manchester School District","=""0770011""","Purchased Services For Transportation","$3,526,193"
"Manchester School District","=""0770011""","Equipment","$0"
"Manchester School District","=""0770011""","All Other Expenditures","$912"
"Manchester School District","=""0770011""","Total","$42,462,926"
"Mansfield School District","=""0780011""","Teacher Salaries","$1,590,068"
"Mansfield School District","=""0780011""","Instructional Aide Salaries","$883,179"
"Mansfield School District","=""0780011""","Other Salaries","$337,793"
"Mansfield School District","=""0780011""","Employee Benefits","$835,996"
"Mansfield School District","=""0780011""","Purchased Services Other Than Transportation","$327,605"
"Mansfield School District","=""0780011""","Special Education Tuition","$382,869"
"Mansfield School District","=""0780011""","Supplies","$25,332"
"Mansfield School District","=""0780011""","Property Services","$0"
"Mansfield School District","=""0780011""","Purchased Services For Transportation","$185,141"
"Mansfield School District","=""0780011""","Equipment","$5,493"
"Mansfield School District","=""0780011""","All Other Expenditures","$2,083"
"Mansfield School District","=""0780011""","Total","$4,575,559"
"Marlborough School District","=""0790011""","Teacher Salaries","$830,907"
"Marlborough School District","=""0790011""","Instructional Aide Salaries","$513,121"
"Marlborough School District","=""0790011""","Other Salaries","$222,849"
"Marlborough School District","=""0790011""","Employee Benefits","$205,618"
"Marlborough School District","=""0790011""","Purchased Services Other Than Transportation","$104,656"
"Marlborough School District","=""0790011""","Special Education Tuition","$43,663"
"Marlborough School District","=""0790011""","Supplies","$33,267"
"Marlborough School District","=""0790011""","Property Services","$0"
"Marlborough School District","=""0790011""","Purchased Services For Transportation","$100,727"
"Marlborough School District","=""0790011""","Equipment","$0"
"Marlborough School District","=""0790011""","All Other Expenditures","$2,737"
"Marlborough School District","=""0790011""","Total","$2,057,545"
"Meriden School District","=""0800011""","Teacher Salaries","$8,243,455"
"Meriden School District","=""0800011""","Instructional Aide Salaries","$3,462,016"
"Meriden School District","=""0800011""","Other Salaries","$8,365,752"
"Meriden School District","=""0800011""","Employee Benefits","$5,546,217"
"Meriden School District","=""0800011""","Purchased Services Other Than Transportation","$797,574"
"Meriden School District","=""0800011""","Special Education Tuition","$11,742,053"
"Meriden School District","=""0800011""","Supplies","$435,382"
"Meriden School District","=""0800011""","Property Services","$185,679"
"Meriden School District","=""0800011""","Purchased Services For Transportation","$4,319,913"
"Meriden School District","=""0800011""","Equipment","$3,014"
"Meriden School District","=""0800011""","All Other Expenditures","$1,838"
"Meriden School District","=""0800011""","Total","$43,102,892"
"Middletown School District","=""0830011""","Teacher Salaries","$8,874,845"
"Middletown School District","=""0830011""","Instructional Aide Salaries","$4,833,845"
"Middletown School District","=""0830011""","Other Salaries","$1,290,310"
"Middletown School District","=""0830011""","Employee Benefits","$4,231,881"
"Middletown School District","=""0830011""","Purchased Services Other Than Transportation","$1,375,415"
"Middletown School District","=""0830011""","Special Education Tuition","$8,326,900"
"Middletown School District","=""0830011""","Supplies","$292,684"
"Middletown School District","=""0830011""","Property Services","$3,726"
"Middletown School District","=""0830011""","Purchased Services For Transportation","$3,963,614"
"Middletown School District","=""0830011""","Equipment","$15,000"
"Middletown School District","=""0830011""","All Other Expenditures","$5,715"
"Middletown School District","=""0830011""","Total","$33,213,935"
"Milford School District","=""0840011""","Teacher Salaries","$10,747,012"
"Milford School District","=""0840011""","Instructional Aide Salaries","$3,806,535"
"Milford School District","=""0840011""","Other Salaries","$1,798,388"
"Milford School District","=""0840011""","Employee Benefits","$5,652,127"
"Milford School District","=""0840011""","Purchased Services Other Than Transportation","$1,250,257"
"Milford School District","=""0840011""","Special Education Tuition","$7,802,270"
"Milford School District","=""0840011""","Supplies","$168,842"
"Milford School District","=""0840011""","Property Services","$669"
"Milford School District","=""0840011""","Purchased Services For Transportation","$3,731,400"
"Milford School District","=""0840011""","Equipment","$38,745"
"Milford School District","=""0840011""","All Other Expenditures","$26,620"
"Milford School District","=""0840011""","Total","$35,022,865"
"Monroe School District","=""0850011""","Teacher Salaries","$5,974,387"
"Monroe School District","=""0850011""","Instructional Aide Salaries","$608,193"
"Monroe School District","=""0850011""","Other Salaries","$3,447,138"
"Monroe School District","=""0850011""","Employee Benefits","$2,275,729"
"Monroe School District","=""0850011""","Purchased Services Other Than Transportation","$1,107,933"
"Monroe School District","=""0850011""","Special Education Tuition","$3,793,076"
"Monroe School District","=""0850011""","Supplies","$76,325"
"Monroe School District","=""0850011""","Property Services","$0"
"Monroe School District","=""0850011""","Purchased Services For Transportation","$1,378,169"
"Monroe School District","=""0850011""","Equipment","$16,312"
"Monroe School District","=""0850011""","All Other Expenditures","$3,644"
"Monroe School District","=""0850011""","Total","$18,680,904"
"Montville School District","=""0860011""","Teacher Salaries","$4,390,125"
"Montville School District","=""0860011""","Instructional Aide Salaries","$1,629,833"
"Montville School District","=""0860011""","Other Salaries","$1,449,947"
"Montville School District","=""0860011""","Employee Benefits","$1,791,658"
"Montville School District","=""0860011""","Purchased Services Other Than Transportation","$609,828"
"Montville School District","=""0860011""","Special Education Tuition","$3,417,925"
"Montville School District","=""0860011""","Supplies","$154,182"
"Montville School District","=""0860011""","Property Services","$672,007"
"Montville School District","=""0860011""","Purchased Services For Transportation","$34,406"
"Montville School District","=""0860011""","Equipment","$9,106"
"Montville School District","=""0860011""","All Other Expenditures","$905"
"Montville School District","=""0860011""","Total","$14,159,922"
"Naugatuck School District","=""0880011""","Teacher Salaries","$6,890,126"
"Naugatuck School District","=""0880011""","Instructional Aide Salaries","$2,963,448"
"Naugatuck School District","=""0880011""","Other Salaries","$1,170,062"
"Naugatuck School District","=""0880011""","Employee Benefits","$3,866,007"
"Naugatuck School District","=""0880011""","Purchased Services Other Than Transportation","$346,165"
