"Special Education Expenditures, 2017-18"
"All Districts"

"District","District Code","Description","Amount"
"Litchfield School District","=""0740011""","Teacher Salaries","$979,795"
"Litchfield School District","=""0740011""","Instructional Aide Salaries","$716,862"
"Litchfield School District","=""0740011""","Other Salaries","$77,056"
"Litchfield School District","=""0740011""","Employee Benefits","$530,347"
"Litchfield School District","=""0740011""","Purchased Services Other Than Transportation","$145,256"
"Litchfield School District","=""0740011""","Special Education Tuition","$651,479"
"Litchfield School District","=""0740011""","Supplies","$32,317"
"Litchfield School District","=""0740011""","Property Services","$0"
"Litchfield School District","=""0740011""","Purchased Services For Transportation","$177,879"
"Litchfield School District","=""0740011""","Equipment","$2,904"
"Litchfield School District","=""0740011""","All Other Expenditures","$1,223"
"Litchfield School District","=""0740011""","Total","$3,315,118"
"Madison School District","=""0760011""","Teacher Salaries","$4,675,388"
"Madison School District","=""0760011""","Instructional Aide Salaries","$0"
"Madison School District","=""0760011""","Other Salaries","$1,807,836"
"Madison School District","=""0760011""","Employee Benefits","$1,875,229"
"Madison School District","=""0760011""","Purchased Services Other Than Transportation","$684,872"
"Madison School District","=""0760011""","Special Education Tuition","$2,264,365"
"Madison School District","=""0760011""","Supplies","$71,197"
"Madison School District","=""0760011""","Property Services","$0"
"Madison School District","=""0760011""","Purchased Services For Transportation","$1,384,871"
"Madison School District","=""0760011""","Equipment","$15,055"
"Madison School District","=""0760011""","All Other Expenditures","$0"
"Madison School District","=""0760011""","Total","$12,778,813"
"Manchester School District","=""0770011""","Teacher Salaries","$9,703,049"
"Manchester School District","=""0770011""","Instructional Aide Salaries","$3,340,662"
"Manchester School District","=""0770011""","Other Salaries","$2,534,767"
"Manchester School District","=""0770011""","Employee Benefits","$4,047,185"
"Manchester School District","=""0770011""","Purchased Services Other Than Transportation","$1,029,976"
"Manchester School District","=""0770011""","Special Education Tuition","$6,386,166"
"Manchester School District","=""0770011""","Supplies","$369,644"
"Manchester School District","=""0770011""","Property Services","$33,116"
"Manchester School District","=""0770011""","Purchased Services For Transportation","$2,611,482"
"Manchester School District","=""0770011""","Equipment","$10,808"
"Manchester School District","=""0770011""","All Other Expenditures","$4,154"
"Manchester School District","=""0770011""","Total","$30,071,008"
"Mansfield School District","=""0780011""","Teacher Salaries","$1,458,769"
"Mansfield School District","=""0780011""","Instructional Aide Salaries","$616,999"
"Mansfield School District","=""0780011""","Other Salaries","$247,719"
"Mansfield School District","=""0780011""","Employee Benefits","$811,597"
"Mansfield School District","=""0780011""","Purchased Services Other Than Transportation","$328,501"
"Mansfield School District","=""0780011""","Special Education Tuition","$524,552"
"Mansfield School District","=""0780011""","Supplies","$30,983"
"Mansfield School District","=""0780011""","Property Services","$0"
"Mansfield School District","=""0780011""","Purchased Services For Transportation","$177,052"
"Mansfield School District","=""0780011""","Equipment","$105"
"Mansfield School District","=""0780011""","All Other Expenditures","$0"
"Mansfield School District","=""0780011""","Total","$4,196,277"
"Marlborough School District","=""0790011""","Teacher Salaries","$624,251"
"Marlborough School District","=""0790011""","Instructional Aide Salaries","$199,265"
"Marlborough School District","=""0790011""","Other Salaries","$34,605"
"Marlborough School District","=""0790011""","Employee Benefits","$162,535"
"Marlborough School District","=""0790011""","Purchased Services Other Than Transportation","$91,568"
"Marlborough School District","=""0790011""","Special Education Tuition","$87,499"
"Marlborough School District","=""0790011""","Supplies","$8,756"
"Marlborough School District","=""0790011""","Property Services","$0"
"Marlborough School District","=""0790011""","Purchased Services For Transportation","$72,484"
"Marlborough School District","=""0790011""","Equipment","$8,459"
"Marlborough School District","=""0790011""","All Other Expenditures","$3,540"
"Marlborough School District","=""0790011""","Total","$1,292,962"
"Meriden School District","=""0800011""","Teacher Salaries","$6,978,841"
"Meriden School District","=""0800011""","Instructional Aide Salaries","$2,624,552"
"Meriden School District","=""0800011""","Other Salaries","$5,901,428"
"Meriden School District","=""0800011""","Employee Benefits","$3,161,534"
"Meriden School District","=""0800011""","Purchased Services Other Than Transportation","$527,836"
"Meriden School District","=""0800011""","Special Education Tuition","$7,340,105"
"Meriden School District","=""0800011""","Supplies","$143,145"
"Meriden School District","=""0800011""","Property Services","$180,840"
"Meriden School District","=""0800011""","Purchased Services For Transportation","$3,122,132"
"Meriden School District","=""0800011""","Equipment","$0"
"Meriden School District","=""0800011""","All Other Expenditures","$450"
"Meriden School District","=""0800011""","Total","$29,980,863"
"Middletown School District","=""0830011""","Teacher Salaries","$5,468,072"
"Middletown School District","=""0830011""","Instructional Aide Salaries","$3,445,046"
"Middletown School District","=""0830011""","Other Salaries","$1,519,768"
"Middletown School District","=""0830011""","Employee Benefits","$1,947,656"
"Middletown School District","=""0830011""","Purchased Services Other Than Transportation","$1,189,312"
"Middletown School District","=""0830011""","Special Education Tuition","$5,470,549"
"Middletown School District","=""0830011""","Supplies","$59,592"
"Middletown School District","=""0830011""","Property Services","$34,500"
"Middletown School District","=""0830011""","Purchased Services For Transportation","$2,613,813"
"Middletown School District","=""0830011""","Equipment","$4,511"
"Middletown School District","=""0830011""","All Other Expenditures","$0"
"Middletown School District","=""0830011""","Total","$21,752,820"
"Milford School District","=""0840011""","Teacher Salaries","$10,042,337"
"Milford School District","=""0840011""","Instructional Aide Salaries","$3,008,329"
"Milford School District","=""0840011""","Other Salaries","$1,854,865"
"Milford School District","=""0840011""","Employee Benefits","$5,303,589"
"Milford School District","=""0840011""","Purchased Services Other Than Transportation","$438,451"
"Milford School District","=""0840011""","Special Education Tuition","$4,801,004"
"Milford School District","=""0840011""","Supplies","$100,728"
"Milford School District","=""0840011""","Property Services","$10,060"
"Milford School District","=""0840011""","Purchased Services For Transportation","$2,101,881"
"Milford School District","=""0840011""","Equipment","$91,068"
"Milford School District","=""0840011""","All Other Expenditures","$46,052"
"Milford School District","=""0840011""","Total","$27,798,364"
"Monroe School District","=""0850011""","Teacher Salaries","$4,599,162"
"Monroe School District","=""0850011""","Instructional Aide Salaries","$36,329"
"Monroe School District","=""0850011""","Other Salaries","$1,724,714"
"Monroe School District","=""0850011""","Employee Benefits","$1,535,100"
"Monroe School District","=""0850011""","Purchased Services Other Than Transportation","$1,141,988"
"Monroe School District","=""0850011""","Special Education Tuition","$2,149,548"
"Monroe School District","=""0850011""","Supplies","$5,048"
"Monroe School District","=""0850011""","Property Services","$4,114"
"Monroe School District","=""0850011""","Purchased Services For Transportation","$1,304,926"
"Monroe School District","=""0850011""","Equipment","$3,850"
"Monroe School District","=""0850011""","All Other Expenditures","$1,548"
"Monroe School District","=""0850011""","Total","$12,506,326"
"Montville School District","=""0860011""","Teacher Salaries","$3,666,530"
"Montville School District","=""0860011""","Instructional Aide Salaries","$1,370,620"
"Montville School District","=""0860011""","Other Salaries","$858,454"
"Montville School District","=""0860011""","Employee Benefits","$1,096,741"
"Montville School District","=""0860011""","Purchased Services Other Than Transportation","$346,248"
"Montville School District","=""0860011""","Special Education Tuition","$1,553,525"
"Montville School District","=""0860011""","Supplies","$79,128"
"Montville School District","=""0860011""","Property Services","$5,182"
"Montville School District","=""0860011""","Purchased Services For Transportation","$383,117"
"Montville School District","=""0860011""","Equipment","$14,688"
"Montville School District","=""0860011""","All Other Expenditures","$0"
"Montville School District","=""0860011""","Total","$9,374,234"
"Naugatuck School District","=""0880011""","Teacher Salaries","$6,621,843"
"Naugatuck School District","=""0880011""","Instructional Aide Salaries","$1,907,291"
"Naugatuck School District","=""0880011""","Other Salaries","$202,224"
"Naugatuck School District","=""0880011""","Employee Benefits","$3,341,367"
"Naugatuck School District","=""0880011""","Purchased Services Other Than Transportation","$425,692"
"Naugatuck School District","=""0880011""","Special Education Tuition","$2,011,024"
"Naugatuck School District","=""0880011""","Supplies","$204,173"
"Naugatuck School District","=""0880011""","Property Services","$0"
"Naugatuck School District","=""0880011""","Purchased Services For Transportation","$762,031"
"Naugatuck School District","=""0880011""","Equipment","$2,996"
"Naugatuck School District","=""0880011""","All Other Expenditures","$200"
