"Special Education Expenditures, 2018-19"
"All Districts"

"District","District Code","Description","Amount"
"Litchfield School District","=""0740011""","Special Education Tuition","$477,438"
"Litchfield School District","=""0740011""","Supplies","$40,512"
"Litchfield School District","=""0740011""","Property Services","$0"
"Litchfield School District","=""0740011""","Purchased Services For Transportation","$202,715"
"Litchfield School District","=""0740011""","Equipment","$740"
"Litchfield School District","=""0740011""","All Other Expenditures","$638"
"Litchfield School District","=""0740011""","Total","$3,333,289"
"Madison School District","=""0760011""","Teacher Salaries","$4,793,571"
"Madison School District","=""0760011""","Instructional Aide Salaries","$16,217"
"Madison School District","=""0760011""","Other Salaries","$1,929,813"
"Madison School District","=""0760011""","Employee Benefits","$1,938,341"
"Madison School District","=""0760011""","Purchased Services Other Than Transportation","$832,125"
"Madison School District","=""0760011""","Special Education Tuition","$2,693,649"
"Madison School District","=""0760011""","Supplies","$64,356"
"Madison School District","=""0760011""","Property Services","$0"
"Madison School District","=""0760011""","Purchased Services For Transportation","$1,584,299"
"Madison School District","=""0760011""","Equipment","$13,675"
"Madison School District","=""0760011""","All Other Expenditures","$0"
"Madison School District","=""0760011""","Total","$13,866,046"
"Manchester School District","=""0770011""","Teacher Salaries","$10,328,188"
"Manchester School District","=""0770011""","Instructional Aide Salaries","$3,344,040"
"Manchester School District","=""0770011""","Other Salaries","$2,635,827"
"Manchester School District","=""0770011""","Employee Benefits","$4,005,658"
"Manchester School District","=""0770011""","Purchased Services Other Than Transportation","$2,760,393"
"Manchester School District","=""0770011""","Special Education Tuition","$5,820,837"
"Manchester School District","=""0770011""","Supplies","$382,885"
"Manchester School District","=""0770011""","Property Services","$34,337"
"Manchester School District","=""0770011""","Purchased Services For Transportation","$2,500,959"
"Manchester School District","=""0770011""","Equipment","$0"
"Manchester School District","=""0770011""","All Other Expenditures","$1,703"
"Manchester School District","=""0770011""","Total","$31,814,829"
"Mansfield School District","=""0780011""","Teacher Salaries","$1,432,805"
"Mansfield School District","=""0780011""","Instructional Aide Salaries","$659,250"
"Mansfield School District","=""0780011""","Other Salaries","$240,831"
"Mansfield School District","=""0780011""","Employee Benefits","$826,702"
"Mansfield School District","=""0780011""","Purchased Services Other Than Transportation","$379,068"
"Mansfield School District","=""0780011""","Special Education Tuition","$232,192"
"Mansfield School District","=""0780011""","Supplies","$41,540"
"Mansfield School District","=""0780011""","Property Services","$0"
"Mansfield School District","=""0780011""","Purchased Services For Transportation","$117,238"
"Mansfield School District","=""0780011""","Equipment","$638"
"Mansfield School District","=""0780011""","All Other Expenditures","$0"
"Mansfield School District","=""0780011""","Total","$3,930,265"
"Marlborough School District","=""0790011""","Teacher Salaries","$600,313"
"Marlborough School District","=""0790011""","Instructional Aide Salaries","$275,685"
"Marlborough School District","=""0790011""","Other Salaries","$121,241"
"Marlborough School District","=""0790011""","Employee Benefits","$165,868"
"Marlborough School District","=""0790011""","Purchased Services Other Than Transportation","$164,170"
"Marlborough School District","=""0790011""","Special Education Tuition","$181,694"
"Marlborough School District","=""0790011""","Supplies","$13,010"
"Marlborough School District","=""0790011""","Property Services","$0"
"Marlborough School District","=""0790011""","Purchased Services For Transportation","$69,186"
"Marlborough School District","=""0790011""","Equipment","$7,855"
"Marlborough School District","=""0790011""","All Other Expenditures","$4,985"
"Marlborough School District","=""0790011""","Total","$1,604,007"
"Meriden School District","=""0800011""","Teacher Salaries","$7,090,729"
"Meriden School District","=""0800011""","Instructional Aide Salaries","$2,686,693"
"Meriden School District","=""0800011""","Other Salaries","$6,677,582"
"Meriden School District","=""0800011""","Employee Benefits","$4,259,322"
"Meriden School District","=""0800011""","Purchased Services Other Than Transportation","$469,889"
"Meriden School District","=""0800011""","Special Education Tuition","$6,839,937"
"Meriden School District","=""0800011""","Supplies","$184,199"
"Meriden School District","=""0800011""","Property Services","$21,544"
"Meriden School District","=""0800011""","Purchased Services For Transportation","$3,008,990"
"Meriden School District","=""0800011""","Equipment","$0"
"Meriden School District","=""0800011""","All Other Expenditures","$552"
"Meriden School District","=""0800011""","Total","$31,239,438"
"Middletown School District","=""0830011""","Teacher Salaries","$6,028,493"
"Middletown School District","=""0830011""","Instructional Aide Salaries","$3,243,824"
"Middletown School District","=""0830011""","Other Salaries","$1,593,295"
"Middletown School District","=""0830011""","Employee Benefits","$2,668,750"
"Middletown School District","=""0830011""","Purchased Services Other Than Transportation","$1,024,769"
"Middletown School District","=""0830011""","Special Education Tuition","$5,341,277"
"Middletown School District","=""0830011""","Supplies","$53,989"
"Middletown School District","=""0830011""","Property Services","$34,600"
"Middletown School District","=""0830011""","Purchased Services For Transportation","$2,700,353"
"Middletown School District","=""0830011""","Equipment","$11,250"
"Middletown School District","=""0830011""","All Other Expenditures","$295"
"Middletown School District","=""0830011""","Total","$22,700,896"
"Milford School District","=""0840011""","Teacher Salaries","$10,231,170"
"Milford School District","=""0840011""","Instructional Aide Salaries","$3,475,196"
"Milford School District","=""0840011""","Other Salaries","$1,340,275"
"Milford School District","=""0840011""","Employee Benefits","$5,360,126"
"Milford School District","=""0840011""","Purchased Services Other Than Transportation","$378,776"
"Milford School District","=""0840011""","Special Education Tuition","$4,561,067"
"Milford School District","=""0840011""","Supplies","$90,840"
"Milford School District","=""0840011""","Property Services","$12,803"
"Milford School District","=""0840011""","Purchased Services For Transportation","$2,202,129"
"Milford School District","=""0840011""","Equipment","$16,041"
"Milford School District","=""0840011""","All Other Expenditures","$45,383"
"Milford School District","=""0840011""","Total","$27,713,806"
"Monroe School District","=""0850011""","Teacher Salaries","$4,743,941"
"Monroe School District","=""0850011""","Instructional Aide Salaries","$33,932"
"Monroe School District","=""0850011""","Other Salaries","$1,795,664"
"Monroe School District","=""0850011""","Employee Benefits","$1,543,028"
"Monroe School District","=""0850011""","Purchased Services Other Than Transportation","$1,285,845"
"Monroe School District","=""0850011""","Special Education Tuition","$2,114,573"
"Monroe School District","=""0850011""","Supplies","$6,208"
"Monroe School District","=""0850011""","Property Services","$93,664"
"Monroe School District","=""0850011""","Purchased Services For Transportation","$1,321,097"
"Monroe School District","=""0850011""","Equipment","$526"
"Monroe School District","=""0850011""","All Other Expenditures","$2,033"
"Monroe School District","=""0850011""","Total","$12,940,512"
"Montville School District","=""0860011""","Teacher Salaries","$3,733,242"
"Montville School District","=""0860011""","Instructional Aide Salaries","$1,568,583"
"Montville School District","=""0860011""","Other Salaries","$840,324"
"Montville School District","=""0860011""","Employee Benefits","$1,139,311"
"Montville School District","=""0860011""","Purchased Services Other Than Transportation","$554,490"
"Montville School District","=""0860011""","Special Education Tuition","$1,507,236"
"Montville School District","=""0860011""","Supplies","$108,440"
"Montville School District","=""0860011""","Property Services","$340,840"
"Montville School District","=""0860011""","Purchased Services For Transportation","$0"
"Montville School District","=""0860011""","Equipment","$14,172"
"Montville School District","=""0860011""","All Other Expenditures","$1,270"
"Montville School District","=""0860011""","Total","$9,807,909"
"Naugatuck School District","=""0880011""","Teacher Salaries","$6,749,248"
"Naugatuck School District","=""0880011""","Instructional Aide Salaries","$1,969,329"
"Naugatuck School District","=""0880011""","Other Salaries","$272,476"
"Naugatuck School District","=""0880011""","Employee Benefits","$3,256,037"
"Naugatuck School District","=""0880011""","Purchased Services Other Than Transportation","$394,817"
"Naugatuck School District","=""0880011""","Special Education Tuition","$2,196,528"
"Naugatuck School District","=""0880011""","Supplies","$51,973"
"Naugatuck School District","=""0880011""","Property Services","$0"
"Naugatuck School District","=""0880011""","Purchased Services For Transportation","$1,058,687"
"Naugatuck School District","=""0880011""","Equipment","$1,840"
"Naugatuck School District","=""0880011""","All Other Expenditures","$600"
"Naugatuck School District","=""0880011""","Total","$15,951,534"
"New Beginnings Inc Family Academy District","=""2800013""","Teacher Salaries","$124,159"
"New Beginnings Inc Family Academy District","=""2800013""","Instructional Aide Salaries","$10,923"
"New Beginnings Inc Family Academy District","=""2800013""","Other Salaries","$4,413"
"New Beginnings Inc Family Academy District","=""2800013""","Employee Benefits","$15,511"
