"Special Education Expenditures, 2021-22"
"All Districts"

"District","District Code","Description","Amount"
"Regional School District 10","=""2100012""","Purchased Services For Transportation","$596,396"
"Regional School District 10","=""2100012""","Equipment","$589"
"Regional School District 10","=""2100012""","All Other Expenditures","$2,422"
"Regional School District 10","=""2100012""","Total","$10,219,051"
"Regional School District 11","=""2110012""","Teacher Salaries","$245,445"
"Regional School District 11","=""2110012""","Instructional Aide Salaries","$134,213"
"Regional School District 11","=""2110012""","Other Salaries","$0"
"Regional School District 11","=""2110012""","Employee Benefits","$74,428"
"Regional School District 11","=""2110012""","Purchased Services Other Than Transportation","$132,604"
"Regional School District 11","=""2110012""","Special Education Tuition","$742,914"
"Regional School District 11","=""2110012""","Supplies","$4,415"
"Regional School District 11","=""2110012""","Property Services","$0"
"Regional School District 11","=""2110012""","Purchased Services For Transportation","$131,348"
"Regional School District 11","=""2110012""","Equipment","$9,254"
"Regional School District 11","=""2110012""","All Other Expenditures","$0"
"Regional School District 11","=""2110012""","Total","$1,474,620"
"Regional School District 12","=""2120012""","Teacher Salaries","$1,537,185"
"Regional School District 12","=""2120012""","Instructional Aide Salaries","$484,877"
"Regional School District 12","=""2120012""","Other Salaries","$621,798"
"Regional School District 12","=""2120012""","Employee Benefits","$556,000"
"Regional School District 12","=""2120012""","Purchased Services Other Than Transportation","$460,262"
"Regional School District 12","=""2120012""","Special Education Tuition","$120,434"
"Regional School District 12","=""2120012""","Supplies","$30,952"
"Regional School District 12","=""2120012""","Property Services","$0"
"Regional School District 12","=""2120012""","Purchased Services For Transportation","$153,182"
"Regional School District 12","=""2120012""","Equipment","$16,558"
"Regional School District 12","=""2120012""","All Other Expenditures","$814"
"Regional School District 12","=""2120012""","Total","$3,982,064"
"Regional School District 13","=""2130012""","Teacher Salaries","$2,277,499"
"Regional School District 13","=""2130012""","Instructional Aide Salaries","$1,378,302"
"Regional School District 13","=""2130012""","Other Salaries","$1,371,710"
"Regional School District 13","=""2130012""","Employee Benefits","$1,521,845"
"Regional School District 13","=""2130012""","Purchased Services Other Than Transportation","$295,719"
"Regional School District 13","=""2130012""","Special Education Tuition","$756,439"
"Regional School District 13","=""2130012""","Supplies","$58,209"
"Regional School District 13","=""2130012""","Property Services","$30,000"
"Regional School District 13","=""2130012""","Purchased Services For Transportation","$555,621"
"Regional School District 13","=""2130012""","Equipment","$59,457"
"Regional School District 13","=""2130012""","All Other Expenditures","$2,283"
"Regional School District 13","=""2130012""","Total","$8,307,086"
"Regional School District 14","=""2140012""","Teacher Salaries","$3,708,707"
"Regional School District 14","=""2140012""","Instructional Aide Salaries","$1,298,357"
"Regional School District 14","=""2140012""","Other Salaries","$324,210"
"Regional School District 14","=""2140012""","Employee Benefits","$1,060,732"
"Regional School District 14","=""2140012""","Purchased Services Other Than Transportation","$251,727"
"Regional School District 14","=""2140012""","Special Education Tuition","$830,477"
"Regional School District 14","=""2140012""","Supplies","$20,676"
"Regional School District 14","=""2140012""","Property Services","$0"
"Regional School District 14","=""2140012""","Purchased Services For Transportation","$601,785"
"Regional School District 14","=""2140012""","Equipment","$8,832"
"Regional School District 14","=""2140012""","All Other Expenditures","$0"
"Regional School District 14","=""2140012""","Total","$8,105,503"
"Regional School District 15","=""2150012""","Teacher Salaries","$8,971,322"
"Regional School District 15","=""2150012""","Instructional Aide Salaries","$3,191,798"
"Regional School District 15","=""2150012""","Other Salaries","$1,290,688"
"Regional School District 15","=""2150012""","Employee Benefits","$2,166,856"
"Regional School District 15","=""2150012""","Purchased Services Other Than Transportation","$944,610"
"Regional School District 15","=""2150012""","Special Education Tuition","$5,026,381"
"Regional School District 15","=""2150012""","Supplies","$109,690"
"Regional School District 15","=""2150012""","Property Services","$91,617"
"Regional School District 15","=""2150012""","Purchased Services For Transportation","$2,213,481"
"Regional School District 15","=""2150012""","Equipment","$71,465"
"Regional School District 15","=""2150012""","All Other Expenditures","$200"
"Regional School District 15","=""2150012""","Total","$24,078,108"
"Regional School District 16","=""2160012""","Teacher Salaries","$2,203,158"
"Regional School District 16","=""2160012""","Instructional Aide Salaries","$1,143,465"
"Regional School District 16","=""2160012""","Other Salaries","$743,038"
"Regional School District 16","=""2160012""","Employee Benefits","$1,079,930"
"Regional School District 16","=""2160012""","Purchased Services Other Than Transportation","$857,591"
"Regional School District 16","=""2160012""","Special Education Tuition","$1,605,004"
"Regional School District 16","=""2160012""","Supplies","$46,678"
"Regional School District 16","=""2160012""","Property Services","$0"
"Regional School District 16","=""2160012""","Purchased Services For Transportation","$1,232,198"
"Regional School District 16","=""2160012""","Equipment","$0"
"Regional School District 16","=""2160012""","All Other Expenditures","$0"
"Regional School District 16","=""2160012""","Total","$8,911,061"
"Regional School District 17","=""2170012""","Teacher Salaries","$2,939,010"
"Regional School District 17","=""2170012""","Instructional Aide Salaries","$1,428,101"
"Regional School District 17","=""2170012""","Other Salaries","$225,177"
"Regional School District 17","=""2170012""","Employee Benefits","$1,171,327"
"Regional School District 17","=""2170012""","Purchased Services Other Than Transportation","$722,264"
"Regional School District 17","=""2170012""","Special Education Tuition","$2,541,869"
"Regional School District 17","=""2170012""","Supplies","$94,204"
"Regional School District 17","=""2170012""","Property Services","$0"
"Regional School District 17","=""2170012""","Purchased Services For Transportation","$1,231,952"
"Regional School District 17","=""2170012""","Equipment","$5,988"
"Regional School District 17","=""2170012""","All Other Expenditures","$1,109"
"Regional School District 17","=""2170012""","Total","$10,361,000"
"Regional School District 18","=""2180012""","Teacher Salaries","$2,976,557"
"Regional School District 18","=""2180012""","Instructional Aide Salaries","$1,568,303"
"Regional School District 18","=""2180012""","Other Salaries","$782,854"
"Regional School District 18","=""2180012""","Employee Benefits","$959,389"
"Regional School District 18","=""2180012""","Purchased Services Other Than Transportation","$387,192"
"Regional School District 18","=""2180012""","Special Education Tuition","$323,847"
"Regional School District 18","=""2180012""","Supplies","$53,654"
"Regional School District 18","=""2180012""","Property Services","$0"
"Regional School District 18","=""2180012""","Purchased Services For Transportation","$255,715"
"Regional School District 18","=""2180012""","Equipment","$488"
"Regional School District 18","=""2180012""","All Other Expenditures","$695"
"Regional School District 18","=""2180012""","Total","$7,308,694"
"Regional School District 19","=""2190012""","Teacher Salaries","$1,555,544"
"Regional School District 19","=""2190012""","Instructional Aide Salaries","$83,167"
"Regional School District 19","=""2190012""","Other Salaries","$262,149"
"Regional School District 19","=""2190012""","Employee Benefits","$351,267"
"Regional School District 19","=""2190012""","Purchased Services Other Than Transportation","$850,102"
"Regional School District 19","=""2190012""","Special Education Tuition","$1,435,569"
"Regional School District 19","=""2190012""","Supplies","$21,012"
"Regional School District 19","=""2190012""","Property Services","$0"
"Regional School District 19","=""2190012""","Purchased Services For Transportation","$543,028"
"Regional School District 19","=""2190012""","Equipment","$2,919"
"Regional School District 19","=""2190012""","All Other Expenditures","$4,500"
"Regional School District 19","=""2190012""","Total","$5,109,257"
"Ridgefield School District","=""1180011""","Teacher Salaries","$7,023,161"
"Ridgefield School District","=""1180011""","Instructional Aide Salaries","$2,533,556"
"Ridgefield School District","=""1180011""","Other Salaries","$776,283"
"Ridgefield School District","=""1180011""","Employee Benefits","$3,280,850"
"Ridgefield School District","=""1180011""","Purchased Services Other Than Transportation","$1,063,152"
